"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","9606.ENSP00000258198 (pp) 9606.ENSP00000474032","false","pp","9606.ENSP00000258198 (pp) 9606.ENSP00000474032","0.107","0.0","0.9","0.0","0.0",,"0.0","0.967","0.668"
"pp","9606.ENSP00000258198 (pp) 9606.ENSP00000265062","false","pp","9606.ENSP00000258198 (pp) 9606.ENSP00000265062","0.111","0.0","0.8","0.25","0.0",,"0.0","0.871","0.151"
"pp","9606.ENSP00000258198 (pp) 9606.ENSP00000380378","false","pp","9606.ENSP00000258198 (pp) 9606.ENSP00000380378","0.201","0.0","0.5","0.454","0.0",,"0.0","0.836","0.339"
"pp","9606.ENSP00000258198 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000258198 (pp) 9606.ENSP00000494750","0.042","0.0","0.0","0.8","0.0",,"0.0","0.825","0.16"
"pp","9606.ENSP00000258198 (pp) 9606.ENSP00000498700","false","pp","9606.ENSP00000258198 (pp) 9606.ENSP00000498700","0.049","0.0","0.5","0.0","0.0",,"0.0","0.738","0.493"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000320130","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000320130","0.0","0.0","0.9","0.994","0.0",,"0.0","0.999","0.74"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000380308","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000380308","0.115","0.0","0.9","0.896","0.0",,"0.0","0.996","0.697"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000305699","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000305699","0.049","0.0","0.0","0.955","0.0",,"0.0","0.986","0.716"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000474032","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000474032","0.119","0.0","0.9","0.0","0.0",,"0.0","0.952","0.508"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000380378","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000380378","0.122","0.0","0.5","0.79","0.0",,"0.0","0.925","0.285"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000358921","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000358921","0.197","0.0","0.5","0.584","0.0",,"0.0","0.852","0.22"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000498700","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000498700","0.049","0.0","0.5","0.164","0.0",,"0.0","0.787","0.528"
"pp","9606.ENSP00000273130 (pp) 9606.ENSP00000355651","false","pp","9606.ENSP00000273130 (pp) 9606.ENSP00000355651","0.063","0.0","0.0","0.23","0.0",,"0.0","0.727","0.652"
"pp","9606.ENSP00000380378 (pp) 9606.ENSP00000490614","false","pp","9606.ENSP00000380378 (pp) 9606.ENSP00000490614","0.0","0.0","0.0","0.51","0.0",,"0.0","0.866","0.738"
"pp","9606.ENSP00000320130 (pp) 9606.ENSP00000474032","false","pp","9606.ENSP00000320130 (pp) 9606.ENSP00000474032","0.043","0.0","0.9","0.0","0.0",,"0.0","0.942","0.444"
"pp","9606.ENSP00000346148 (pp) 9606.ENSP00000360290","false","pp","9606.ENSP00000346148 (pp) 9606.ENSP00000360290","0.0","0.052","0.9","0.433","0.0",,"0.0","0.984","0.748"
"pp","9606.ENSP00000346148 (pp) 9606.ENSP00000358335","false","pp","9606.ENSP00000346148 (pp) 9606.ENSP00000358335","0.06","0.0","0.9","0.646","0.0",,"0.0","0.966","0.105"
"pp","9606.ENSP00000346148 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000346148 (pp) 9606.ENSP00000359719","0.111","0.109","0.9","0.097","0.0",,"0.0","0.925","0.12"
"pp","9606.ENSP00000336655 (pp) 9606.ENSP00000346148","false","pp","9606.ENSP00000336655 (pp) 9606.ENSP00000346148","0.055","0.0","0.9","0.101","0.0",,"0.0","0.915","0.127"
"pp","9606.ENSP00000336655 (pp) 9606.ENSP00000360290","false","pp","9606.ENSP00000336655 (pp) 9606.ENSP00000360290","0.055","0.0","0.9","0.101","0.0",,"0.0","0.914","0.114"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000346148","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000346148","0.07","0.0","0.9","0.982","0.0",,"0.0","0.999","0.936"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000360290","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000360290","0.043","0.0","0.9","0.992","0.0",,"0.0","0.999","0.97"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000324856","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000324856","0.049","0.0","0.9","0.314","0.0",,"0.0","0.976","0.688"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000264867","0.0","0.0","0.9","0.0","0.0",,"0.0","0.933","0.36"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000307272","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000307272","0.049","0.0","0.9","0.0","0.0",,"0.0","0.933","0.358"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000358335","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000358335","0.067","0.0","0.9","0.071","0.0",,"0.0","0.917","0.159"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000298552","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000298552","0.06","0.0","0.9","0.0","0.0",,"0.0","0.908","0.107"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000309591","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000309591","0.067","0.0","0.72","0.071","0.0",,"0.0","0.765","0.146"
"pp","9606.ENSP00000254101 (pp) 9606.ENSP00000336655","false","pp","9606.ENSP00000254101 (pp) 9606.ENSP00000336655","0.049","0.0","0.65","0.0","0.0",,"0.0","0.764","0.35"
"pp","9606.ENSP00000363817 (pp) 9606.ENSP00000399968","false","pp","9606.ENSP00000363817 (pp) 9606.ENSP00000399968","0.064","0.0","0.65","0.797","0.0",,"0.0","0.951","0.355"
"pp","9606.ENSP00000363817 (pp) 9606.ENSP00000388510","false","pp","9606.ENSP00000363817 (pp) 9606.ENSP00000388510","0.081","0.0","0.5","0.786","0.0",,"0.0","0.946","0.52"
"pp","9606.ENSP00000363817 (pp) 9606.ENSP00000419692","false","pp","9606.ENSP00000363817 (pp) 9606.ENSP00000419692","0.06","0.055","0.9","0.0","0.0",,"0.0","0.934","0.347"
"pp","9606.ENSP00000363817 (pp) 9606.ENSP00000385523","false","pp","9606.ENSP00000363817 (pp) 9606.ENSP00000385523","0.056","0.0","0.8","0.311","0.0",,"0.0","0.932","0.545"
"pp","9606.ENSP00000303507 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000303507 (pp) 9606.ENSP00000361423","0.083","0.0","0.9","0.737","0.0",,"0.0","0.996","0.869"
"pp","9606.ENSP00000303507 (pp) 9606.ENSP00000341351","false","pp","9606.ENSP00000303507 (pp) 9606.ENSP00000341351","0.049","0.0","0.0","0.0","0.0",,"0.0","0.758","0.756"
"pp","9606.ENSP00000303507 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000303507 (pp) 9606.ENSP00000428056","0.049","0.0","0.5","0.48","0.0",,"0.0","0.744","0.088"
"pp","9606.ENSP00000260762 (pp) 9606.ENSP00000261890","false","pp","9606.ENSP00000260762 (pp) 9606.ENSP00000261890","0.072","0.0","0.5","0.412","0.0",,"0.0","0.999","0.998"
"pp","9606.ENSP00000260762 (pp) 9606.ENSP00000382177","false","pp","9606.ENSP00000260762 (pp) 9606.ENSP00000382177","0.106","0.0","0.5","0.469","0.0",,"0.0","0.861","0.483"
"pp","9606.ENSP00000334100 (pp) 9606.ENSP00000382177","false","pp","9606.ENSP00000334100 (pp) 9606.ENSP00000382177","0.049","0.0","0.5","0.13","0.0",,"0.0","0.701","0.363"
"pp","9606.ENSP00000382177 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000382177 (pp) 9606.ENSP00000494750","0.042","0.0","0.65","0.288","0.0",,"0.0","0.811","0.304"
"pp","9606.ENSP00000382177 (pp) 9606.ENSP00000458162","false","pp","9606.ENSP00000382177 (pp) 9606.ENSP00000458162","0.042","0.0","0.65","0.288","0.0",,"0.0","0.805","0.282"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000260762","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000260762","0.06","0.0","0.8","0.978","0.0",,"0.0","0.999","0.998"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000334100","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000334100","0.291","0.0","0.9","0.993","0.0",,"0.0","0.999","0.999"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000268182","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000268182","0.049","0.0","0.0","0.0","0.0",,"0.0","0.934","0.933"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000382177","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000382177","0.049","0.0","0.5","0.511","0.0",,"0.0","0.906","0.644"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000261890","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000261890","0.063","0.0","0.5","0.154","0.0",,"0.0","0.906","0.792"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000452634","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000452634","0.057","0.0","0.54","0.622","0.0",,"0.0","0.864","0.267"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000320935","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000320935","0.0","0.0","0.5","0.0","0.0",,"0.0","0.83","0.675"
"pp","9606.ENSP00000253861 (pp) 9606.ENSP00000335371","false","pp","9606.ENSP00000253861 (pp) 9606.ENSP00000335371","0.784","0.0","0.0","0.0","0.0",,"0.0","0.791","0.073"
"pp","9606.ENSP00000265245 (pp) 9606.ENSP00000463842","false","pp","9606.ENSP00000265245 (pp) 9606.ENSP00000463842","0.094","0.0","0.0","0.878","0.0",,"0.0","0.886","0.046"
"pp","9606.ENSP00000265245 (pp) 9606.ENSP00000354091","false","pp","9606.ENSP00000265245 (pp) 9606.ENSP00000354091","0.722","0.0","0.0","0.263","0.0",,"0.0","0.823","0.207"
"pp","9606.ENSP00000265245 (pp) 9606.ENSP00000387365","false","pp","9606.ENSP00000265245 (pp) 9606.ENSP00000387365","0.738","0.0","0.0","0.095","0.0",,"0.0","0.82","0.304"
"pp","9606.ENSP00000265245 (pp) 9606.ENSP00000405068","false","pp","9606.ENSP00000265245 (pp) 9606.ENSP00000405068","0.705","0.0","0.0","0.091","0.0",,"0.0","0.76","0.176"
"pp","9606.ENSP00000265245 (pp) 9606.ENSP00000369162","false","pp","9606.ENSP00000265245 (pp) 9606.ENSP00000369162","0.389","0.0","0.0","0.0","0.0",,"0.0","0.726","0.569"
"pp","9606.ENSP00000253122 (pp) 9606.ENSP00000274341","false","pp","9606.ENSP00000253122 (pp) 9606.ENSP00000274341","0.0","0.0","0.0","0.045","0.0",,"0.0","0.727","0.726"
"pp","9606.ENSP00000362688 (pp) 9606.ENSP00000470972","false","pp","9606.ENSP00000362688 (pp) 9606.ENSP00000470972","0.671","0.0","0.0","0.922","0.0",,"0.0","0.983","0.425"
"pp","9606.ENSP00000362688 (pp) 9606.ENSP00000463842","false","pp","9606.ENSP00000362688 (pp) 9606.ENSP00000463842","0.702","0.0","0.0","0.0","0.0",,"0.0","0.702","0.0"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000470972","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000470972","0.288","0.0","0.0","0.959","0.0",,"0.0","0.973","0.14"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000356811","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000356811","0.463","0.0","0.0","0.0","0.0",,"0.0","0.959","0.927"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000463842","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000463842","0.29","0.0","0.0","0.8","0.0",,"0.0","0.852","0.0"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000307940","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000307940","0.385","0.0","0.0","0.0","0.0",,"0.0","0.804","0.694"
"pp","9606.ENSP00000296577 (pp) 9606.ENSP00000313007","false","pp","9606.ENSP00000296577 (pp) 9606.ENSP00000313007","0.134","0.0","0.0","0.0","0.0",,"0.0","0.712","0.681"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000362688","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000362688","0.923","0.0","0.9","0.997","0.0",,"0.0","0.999","0.997"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000472985","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000472985","0.735","0.0","0.0","0.922","0.0",,"0.0","0.979","0.1"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000470972","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000470972","0.493","0.0","0.0","0.895","0.0",,"0.0","0.957","0.255"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000296577","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000296577","0.133","0.0","0.0","0.875","0.0",,"0.0","0.939","0.487"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000350512","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000350512","0.146","0.0","0.72","0.447","0.0",,"0.0","0.884","0.225"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000323872","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000323872","0.251","0.0","0.0","0.0","0.0",,"0.0","0.853","0.812"
"pp","9606.ENSP00000253108 (pp) 9606.ENSP00000289371","false","pp","9606.ENSP00000253108 (pp) 9606.ENSP00000289371","0.399","0.0","0.0","0.467","0.0",,"0.0","0.85","0.57"
"pp","9606.ENSP00000360811 (pp) 9606.ENSP00000384092","false","pp","9606.ENSP00000360811 (pp) 9606.ENSP00000384092","0.295","0.0","0.0","0.0","0.0",,"0.0","0.71","0.606"
"pp","9606.ENSP00000252971 (pp) 9606.ENSP00000360811","false","pp","9606.ENSP00000252971 (pp) 9606.ENSP00000360811","0.091","0.0","0.0","0.086","0.0",,"0.0","0.7","0.667"
"pp","9606.ENSP00000494321 (pp) 9606.ENSP00000499300","false","pp","9606.ENSP00000494321 (pp) 9606.ENSP00000499300","0.137","0.0","0.7","0.602","0.009",,"0.0","0.999","0.998"
"pp","9606.ENSP00000368966 (pp) 9606.ENSP00000419313","false","pp","9606.ENSP00000368966 (pp) 9606.ENSP00000419313","0.076","0.093","0.5","0.631","0.0",,"0.0","0.981","0.898"
"pp","9606.ENSP00000396915 (pp) 9606.ENSP00000490107","false","pp","9606.ENSP00000396915 (pp) 9606.ENSP00000490107","0.111","0.0","0.72","0.545","0.0",,"0.0","0.991","0.929"
"pp","9606.ENSP00000396915 (pp) 9606.ENSP00000496114","false","pp","9606.ENSP00000396915 (pp) 9606.ENSP00000496114","0.056","0.0","0.9","0.545","0.0",,"0.0","0.976","0.522"
"pp","9606.ENSP00000396915 (pp) 9606.ENSP00000410732","false","pp","9606.ENSP00000396915 (pp) 9606.ENSP00000410732","0.109","0.0","0.0","0.0","0.0",,"0.0","0.947","0.943"
"pp","9606.ENSP00000396915 (pp) 9606.ENSP00000449253","false","pp","9606.ENSP00000396915 (pp) 9606.ENSP00000449253","0.098","0.0","0.0","0.0","0.0",,"0.0","0.756","0.741"
"pp","9606.ENSP00000396915 (pp) 9606.ENSP00000499300","false","pp","9606.ENSP00000396915 (pp) 9606.ENSP00000499300","0.0","0.0","0.0","0.0","0.0",,"0.0","0.72","0.72"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000368966","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000368966","0.06","0.054","0.5","0.322","0.0",,"0.0","0.952","0.866"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000363092","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000363092","0.095","0.0","0.9","0.0","0.0",,"0.0","0.942","0.416"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000419313","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000419313","0.047","0.085","0.5","0.303","0.0",,"0.0","0.939","0.832"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000363708","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000363708","0.055","0.0","0.9","0.075","0.0",,"0.0","0.929","0.287"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000352264","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000352264","0.0","0.0","0.0","0.0","0.0",,"0.0","0.902","0.902"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000486109","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000486109","0.056","0.104","0.5","0.292","0.0",,"0.0","0.813","0.474"
"pp","9606.ENSP00000340913 (pp) 9606.ENSP00000459962","false","pp","9606.ENSP00000340913 (pp) 9606.ENSP00000459962","0.0","0.0","0.0","0.0","0.0",,"0.0","0.74","0.74"
"pp","9606.ENSP00000386306 (pp) 9606.ENSP00000396915","false","pp","9606.ENSP00000386306 (pp) 9606.ENSP00000396915","0.056","0.0","0.54","0.952","0.0",,"0.0","0.998","0.934"
"pp","9606.ENSP00000386306 (pp) 9606.ENSP00000490107","false","pp","9606.ENSP00000386306 (pp) 9606.ENSP00000490107","0.067","0.05","0.9","0.0","0.0",,"0.0","0.943","0.434"
"pp","9606.ENSP00000386306 (pp) 9606.ENSP00000410732","false","pp","9606.ENSP00000386306 (pp) 9606.ENSP00000410732","0.063","0.0","0.0","0.0","0.0",,"0.0","0.864","0.861"
"pp","9606.ENSP00000386306 (pp) 9606.ENSP00000459962","false","pp","9606.ENSP00000386306 (pp) 9606.ENSP00000459962","0.042","0.0","0.0","0.0","0.0",,"0.0","0.769","0.769"
"pp","9606.ENSP00000386306 (pp) 9606.ENSP00000496114","false","pp","9606.ENSP00000386306 (pp) 9606.ENSP00000496114","0.056","0.065","0.54","0.0","0.0",,"0.0","0.711","0.372"
"pp","9606.ENSP00000264079 (pp) 9606.ENSP00000359640","false","pp","9606.ENSP00000264079 (pp) 9606.ENSP00000359640","0.0","0.069","0.9","0.67","0.0",,"0.0","0.984","0.569"
"pp","9606.ENSP00000264079 (pp) 9606.ENSP00000459962","false","pp","9606.ENSP00000264079 (pp) 9606.ENSP00000459962","0.0","0.0","0.0","0.0","0.0",,"0.0","0.754","0.754"
"pp","9606.ENSP00000301365 (pp) 9606.ENSP00000315299","false","pp","9606.ENSP00000301365 (pp) 9606.ENSP00000315299","0.049","0.0","0.0","0.259","0.0",,"0.0","0.71","0.622"
"pp","9606.ENSP00000301365 (pp) 9606.ENSP00000419313","false","pp","9606.ENSP00000301365 (pp) 9606.ENSP00000419313","0.0","0.0","0.0","0.0","0.0",,"0.0","0.709","0.709"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000494321","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000494321","0.044","0.0","0.0","0.0","0.0",,"0.0","0.992","0.992"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000368966","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000368966","0.0","0.0","0.0","0.071","0.0",,"0.0","0.943","0.941"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000396915","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000396915","0.0","0.0","0.72","0.0","0.0",,"0.0","0.88","0.591"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000340913","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000340913","0.0","0.0","0.0","0.071","0.0",,"0.0","0.871","0.866"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000419313","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000419313","0.0","0.0","0.0","0.071","0.0",,"0.0","0.852","0.848"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000490107","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000490107","0.0","0.0","0.72","0.0","0.0",,"0.0","0.83","0.418"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000322460","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000322460","0.0","0.0","0.72","0.0","0.0",,"0.0","0.818","0.379"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000353292","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000353292","0.067","0.0","0.72","0.0","0.0",,"0.0","0.776","0.212"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000386306","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000386306","0.0","0.0","0.54","0.0","0.0",,"0.0","0.763","0.506"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000264079","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000264079","0.058","0.0","0.0","0.0","0.0",,"0.0","0.76","0.755"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000301365","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000301365","0.064","0.0","0.0","0.0","0.0",,"0.0","0.749","0.743"
"pp","9606.ENSP00000252826 (pp) 9606.ENSP00000459962","false","pp","9606.ENSP00000252826 (pp) 9606.ENSP00000459962","0.057","0.0","0.0","0.0","0.0",,"0.0","0.747","0.743"
"pp","9606.ENSP00000348645 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000348645 (pp) 9606.ENSP00000494750","0.0","0.0","0.0","0.0","0.0",,"0.0","0.924","0.924"
"pp","9606.ENSP00000348645 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000348645 (pp) 9606.ENSP00000451828","0.057","0.0","0.0","0.0","0.0",,"0.0","0.875","0.873"
"pp","9606.ENSP00000348645 (pp) 9606.ENSP00000414303","false","pp","9606.ENSP00000348645 (pp) 9606.ENSP00000414303","0.054","0.0","0.0","0.0","0.0",,"0.0","0.766","0.763"
"pp","9606.ENSP00000348645 (pp) 9606.ENSP00000370571","false","pp","9606.ENSP00000348645 (pp) 9606.ENSP00000370571","0.0","0.0","0.0","0.0","0.0",,"0.0","0.743","0.743"
"pp","9606.ENSP00000348645 (pp) 9606.ENSP00000373477","false","pp","9606.ENSP00000348645 (pp) 9606.ENSP00000373477","0.055","0.0","0.0","0.0","0.0",,"0.0","0.721","0.717"
"pp","9606.ENSP00000348645 (pp) 9606.ENSP00000354677","false","pp","9606.ENSP00000348645 (pp) 9606.ENSP00000354677","0.104","0.0","0.0","0.0","0.0",,"0.0","0.712","0.692"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000348645","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000348645","0.0","0.058","0.0","0.0","0.0",,"0.0","0.981","0.981"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000295897","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000295897","0.076","0.0","0.0","0.0","0.0",,"0.0","0.938","0.936"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000494750","0.047","0.0","0.0","0.0","0.0",,"0.0","0.925","0.924"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000451828","0.062","0.0","0.0","0.0","0.0",,"0.0","0.876","0.873"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000414303","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000414303","0.079","0.0","0.0","0.0","0.0",,"0.0","0.773","0.763"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000275493","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000275493","0.107","0.0","0.0","0.0","0.0",,"0.0","0.763","0.746"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000370571","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000370571","0.0","0.0","0.0","0.0","0.0",,"0.0","0.743","0.743"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000423822","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000423822","0.156","0.0","0.0","0.0","0.0",,"0.0","0.73","0.693"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000373477","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000373477","0.055","0.0","0.0","0.0","0.0",,"0.0","0.722","0.718"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000354677","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000354677","0.116","0.0","0.0","0.0","0.0",,"0.0","0.717","0.693"
"pp","9606.ENSP00000252804 (pp) 9606.ENSP00000269571","false","pp","9606.ENSP00000252804 (pp) 9606.ENSP00000269571","0.074","0.0","0.0","0.0","0.0",,"0.0","0.702","0.691"
"pp","9606.ENSP00000252723 (pp) 9606.ENSP00000494504","false","pp","9606.ENSP00000252723 (pp) 9606.ENSP00000494504","0.067","0.0","0.9","0.0","0.0",,"0.0","0.992","0.925"
"pp","9606.ENSP00000252723 (pp) 9606.ENSP00000371067","false","pp","9606.ENSP00000252723 (pp) 9606.ENSP00000371067","0.0","0.0","0.65","0.046","0.0",,"0.0","0.99","0.974"
"pp","9606.ENSP00000252723 (pp) 9606.ENSP00000499900","false","pp","9606.ENSP00000252723 (pp) 9606.ENSP00000499900","0.0","0.0","0.65","0.046","0.0",,"0.0","0.895","0.712"
"pp","9606.ENSP00000252723 (pp) 9606.ENSP00000432511","false","pp","9606.ENSP00000252723 (pp) 9606.ENSP00000432511","0.0","0.0","0.65","0.046","0.0",,"0.0","0.887","0.691"
