source,target,weight,interaction,addiction_status,compound_name
NEW00005,CMKLR1,0.787398,Drug-target,1,Etorphine (except HCl)
NEW00005,MCHR1,0.786046,Drug-target,1,Etorphine (except HCl)
NEW00005,OR52A1,0.78519,Drug-target,1,Etorphine (except HCl)
NEW00005,C5AR1,0.784731,Drug-target,1,Etorphine (except HCl)
NEW00005,PROKR1,0.783303,Drug-target,1,Etorphine (except HCl)
NEW00005,ACKR1,0.782408,Drug-target,1,Etorphine (except HCl)
NEW00005,CRHR1,0.781224,Drug-target,1,Etorphine (except HCl)
NEW00005,TRHR,0.781218,Drug-target,1,Etorphine (except HCl)
NEW00005,UTS2R,0.781155,Drug-target,1,Etorphine (except HCl)
NEW00005,CCRL2,0.780867,Drug-target,1,Etorphine (except HCl)
NEW00005,OR51M1,0.780836,Drug-target,1,Etorphine (except HCl)
NEW00005,LPAR6,0.779368,Drug-target,1,Etorphine (except HCl)
NEW00005,CYSLTR1,0.779368,Drug-target,1,Etorphine (except HCl)
NEW00005,LPAR4,0.779309,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR17,0.779309,Drug-target,1,Etorphine (except HCl)
NEW00005,CYSLTR2,0.779309,Drug-target,1,Etorphine (except HCl)
NEW00005,FFAR3,0.779246,Drug-target,1,Etorphine (except HCl)
NEW00005,P2RY8,0.779087,Drug-target,1,Etorphine (except HCl)
NEW00005,P2RY14,0.779074,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR68,0.779074,Drug-target,1,Etorphine (except HCl)
NEW00005,CCR4,0.779013,Drug-target,1,Etorphine (except HCl)
NEW00005,PTAFR,0.77882,Drug-target,1,Etorphine (except HCl)
NEW00005,P2RY4,0.778774,Drug-target,1,Etorphine (except HCl)
NEW00005,SIGMAR1,0.778655,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR182,0.778646,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR18,0.778631,Drug-target,1,Etorphine (except HCl)
NEW00005,P2RY1,0.778558,Drug-target,1,Etorphine (except HCl)
NEW00005,GPER1,0.7783,Drug-target,1,Etorphine (except HCl)
NEW00005,FPR1,0.778313,Drug-target,1,Etorphine (except HCl)
NEW00005,CCR7,0.778311,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR15,0.778309,Drug-target,1,Etorphine (except HCl)
NEW00005,PTGFR,0.778219,Drug-target,1,Etorphine (except HCl)
NEW00005,C5AR2,0.778031,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR171,0.778023,Drug-target,1,Etorphine (except HCl)
NEW00005,OXTR,0.778019,Drug-target,1,Etorphine (except HCl)
NEW00005,GALR2,0.777937,Drug-target,1,Etorphine (except HCl)
NEW00005,FPR3,0.777902,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR35,0.7778,Drug-target,1,Etorphine (except HCl)
NEW00005,P2RY6,0.777694,Drug-target,1,Etorphine (except HCl)
NEW00005,GALR3,0.776605,Drug-target,1,Etorphine (except HCl)
NEW00005,CX3CR1,0.776384,Drug-target,1,Etorphine (except HCl)
NEW00005,CCR1,0.775858,Drug-target,1,Etorphine (except HCl)
NEW00005,OXGR1,0.774301,Drug-target,1,Etorphine (except HCl)
NEW00005,OR12D2,0.773122,Drug-target,1,Etorphine (except HCl)
NEW00005,F2RL2,0.772522,Drug-target,1,Etorphine (except HCl)
NEW00005,F2R,0.772479,Drug-target,1,Etorphine (except HCl)
NEW00005,FPR2,0.770165,Drug-target,1,Etorphine (except HCl)
NEW00005,CXCR1,0.769528,Drug-target,1,Etorphine (except HCl)
NEW00005,GPR174,0.769419,Drug-target,1,Etorphine (except HCl)
NEW00005,PROKR2,0.769202,Drug-target,1,Etorphine (except HCl)
NEW00005,AVPR2,0.768623,Drug-target,1,Etorphine (except HCl)
NEW00005,CXCR3,0.768597,Drug-target,1,Etorphine (except HCl)
NEW00005,BRS3,0.768387,Drug-target,1,Etorphine (except HCl)
NEW00005,CCR10,0.768263,Drug-target,1,Etorphine (except HCl)
NEW00005,TAS2R19,0.768221,Drug-target,1,Etorphine (except HCl)
NEW00005,GALR1,0.768008,Drug-target,1,Etorphine (except HCl)
NEW00005,NPBWR1,0.767931,Drug-target,1,Etorphine (except HCl)
NEW00005,APLNR,0.767861,Drug-target,1,Etorphine (except HCl)
NEW00005,F2RL3,0.767829,Drug-target,1,Etorphine (except HCl)
NEW00005,TACR1,0.767221,Drug-target,1,Etorphine (except HCl)
NEW00005,PTGDR2,0.767217,Drug-target,1,Etorphine (except HCl)
NEW00005,MRGPRX3,0.767193,Drug-target,1,Etorphine (except HCl)
NEW00005,AGTR1,0.767178,Drug-target,1,Etorphine (except HCl)
NEW00005,SUCNR1,0.767172,Drug-target,1,Etorphine (except HCl)
NEW00005,KISS1R,0.767139,Drug-target,1,Etorphine (except HCl)
NEW00005,GNRHR,0.766843,Drug-target,1,Etorphine (except HCl)
NEW00005,CXCR6,0.766753,Drug-target,1,Etorphine (except HCl)
NEW00005,NPBWR2,0.766651,Drug-target,1,Etorphine (except HCl)
NEW00005,CCR5,0.766603,Drug-target,1,Etorphine (except HCl)
NEW00005,OR5AN1,0.758092,Drug-target,1,Etorphine (except HCl)
NEW00005,OR2AT4,0.748188,Drug-target,1,Etorphine (except HCl)
NEW00005,OR13C4,0.74157,Drug-target,1,Etorphine (except HCl)
NEW00007,CX3CR1,0.885267,Drug-target,1,Etoxeridine
NEW00007,CCR5,0.885242,Drug-target,1,Etoxeridine
NEW00007,RXFP3,0.885186,Drug-target,1,Etoxeridine
NEW00007,CMKLR1,0.885056,Drug-target,1,Etoxeridine
NEW00007,GRIN2C,0.885027,Drug-target,1,Etoxeridine
NEW00007,GPR137,0.884946,Drug-target,1,Etoxeridine
NEW00007,TRHR,0.88491,Drug-target,1,Etoxeridine
NEW00007,GALR3,0.884799,Drug-target,1,Etoxeridine
NEW00007,BRS3,0.884798,Drug-target,1,Etoxeridine
NEW00007,GALR1,0.884768,Drug-target,1,Etoxeridine
NEW00007,VN1R5,0.884729,Drug-target,1,Etoxeridine
NEW00007,GPR182,0.884724,Drug-target,1,Etoxeridine
NEW00007,LPAR6,0.884716,Drug-target,1,Etoxeridine
NEW00007,CYSLTR1,0.884716,Drug-target,1,Etoxeridine
NEW00007,CCR4,0.88439,Drug-target,1,Etoxeridine
NEW00007,CCR1,0.88428,Drug-target,1,Etoxeridine
NEW00007,LPAR4,0.884063,Drug-target,1,Etoxeridine
NEW00007,GPR17,0.884063,Drug-target,1,Etoxeridine
NEW00007,CYSLTR2,0.884063,Drug-target,1,Etoxeridine
NEW00007,P2RY14,0.883946,Drug-target,1,Etoxeridine
NEW00007,GPR68,0.883946,Drug-target,1,Etoxeridine
NEW00007,P2RY8,0.883864,Drug-target,1,Etoxeridine
NEW00007,ADCYAP1R1,0.883742,Drug-target,1,Etoxeridine
NEW00007,OR51M1,0.883726,Drug-target,1,Etoxeridine
NEW00007,GPR18,0.8835,Drug-target,1,Etoxeridine
NEW00007,P2RY1,0.883271,Drug-target,1,Etoxeridine
NEW00007,P2RY4,0.883169,Drug-target,1,Etoxeridine
NEW00007,PTAFR,0.88273,Drug-target,1,Etoxeridine
NEW00007,GPR15,0.882238,Drug-target,1,Etoxeridine
NEW00007,AGTR1,0.881865,Drug-target,1,Etoxeridine
NEW00007,F2R,0.8812,Drug-target,1,Etoxeridine
NEW00007,FFAR3,0.880994,Drug-target,1,Etoxeridine
NEW00007,TACR1,0.880955,Drug-target,1,Etoxeridine
NEW00007,PRLHR,0.880789,Drug-target,1,Etoxeridine
NEW00007,F2RL2,0.880572,Drug-target,1,Etoxeridine
NEW00007,MRPL42,0.880549,Drug-target,1,Etoxeridine
NEW00007,OR10H5,0.880136,Drug-target,1,Etoxeridine
NEW00007,OXTR,0.87963,Drug-target,1,Etoxeridine
NEW00007,C5AR2,0.879279,Drug-target,1,Etoxeridine
NEW00007,ZNF106,0.87816,Drug-target,1,Etoxeridine
NEW00007,WSB2,0.87816,Drug-target,1,Etoxeridine
NEW00007,WSB1,0.87816,Drug-target,1,Etoxeridine
NEW00007,WIPI2,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDSUB1,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR83,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR81,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR77,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR76,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR70,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR59,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR55,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR5,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR47,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR33,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR31,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR26,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR25,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR24,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR20,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR13,0.87816,Drug-target,1,Etoxeridine
NEW00007,WDR12,0.87816,Drug-target,1,Etoxeridine
NEW00007,UTP18,0.87816,Drug-target,1,Etoxeridine
NEW00007,TLE4,0.87816,Drug-target,1,Etoxeridine
NEW00007,THOC6,0.87816,Drug-target,1,Etoxeridine
NEW00007,THOC3,0.87816,Drug-target,1,Etoxeridine
NEW00007,TBL2,0.87816,Drug-target,1,Etoxeridine
NEW00007,TBL1X,0.87816,Drug-target,1,Etoxeridine
NEW00007,TBC1D31,0.87816,Drug-target,1,Etoxeridine
NEW00007,STRN4,0.87816,Drug-target,1,Etoxeridine
NEW00007,STRN3,0.87816,Drug-target,1,Etoxeridine
NEW00007,STRN,0.87816,Drug-target,1,Etoxeridine
NEW00007,SPAG16,0.87816,Drug-target,1,Etoxeridine
NEW00007,SMU1,0.87816,Drug-target,1,Etoxeridine
NEW00007,SEH1L,0.87816,Drug-target,1,Etoxeridine
NEW00007,SEC31B,0.87816,Drug-target,1,Etoxeridine
NEW00007,SEC31A,0.87816,Drug-target,1,Etoxeridine
NEW00007,SEC13,0.87816,Drug-target,1,Etoxeridine
NEW00007,RPTOR,0.87816,Drug-target,1,Etoxeridine
NEW00007,RBBP7,0.87816,Drug-target,1,Etoxeridine
NEW00007,RBBP5,0.87816,Drug-target,1,Etoxeridine
NEW00007,RBBP4,0.87816,Drug-target,1,Etoxeridine
NEW00007,RAE1,0.87816,Drug-target,1,Etoxeridine
NEW00007,PWP1,0.87816,Drug-target,1,Etoxeridine
NEW00007,PPP2R2D,0.87816,Drug-target,1,Etoxeridine
NEW00007,PPP2R2C,0.87816,Drug-target,1,Etoxeridine
NEW00007,PPP2R2B,0.87816,Drug-target,1,Etoxeridine
NEW00007,PPP2R2A,0.87816,Drug-target,1,Etoxeridine
NEW00007,PLRG1,0.87816,Drug-target,1,Etoxeridine
NEW00007,PEX7,0.87816,Drug-target,1,Etoxeridine
NEW00007,PAK1IP1,0.87816,Drug-target,1,Etoxeridine
NEW00007,PAFAH1B1,0.87816,Drug-target,1,Etoxeridine
NEW00007,NUP43,0.87816,Drug-target,1,Etoxeridine
NEW00007,NUP37,0.87816,Drug-target,1,Etoxeridine
NEW00007,NEDD1,0.87816,Drug-target,1,Etoxeridine
NEW00007,MIOS,0.87816,Drug-target,1,Etoxeridine
NEW00007,LLGL2,0.87816,Drug-target,1,Etoxeridine
NEW00007,KATNB1,0.87816,Drug-target,1,Etoxeridine
NEW00007,GRWD1,0.87816,Drug-target,1,Etoxeridine
NEW00007,GNB5,0.87816,Drug-target,1,Etoxeridine
NEW00007,GNB4,0.87816,Drug-target,1,Etoxeridine
NEW00007,GNB3,0.87816,Drug-target,1,Etoxeridine
NEW00007,GNB2,0.87816,Drug-target,1,Etoxeridine
NEW00007,GNB1L,0.87816,Drug-target,1,Etoxeridine
NEW00007,GNB1,0.87816,Drug-target,1,Etoxeridine
NEW00007,FZR1,0.87816,Drug-target,1,Etoxeridine
NEW00007,FBXW11,0.87816,Drug-target,1,Etoxeridine
NEW00007,ERCC8,0.87816,Drug-target,1,Etoxeridine
NEW00007,EIF3I,0.87816,Drug-target,1,Etoxeridine
NEW00007,EED,0.87816,Drug-target,1,Etoxeridine
NEW00007,DYNC1I2,0.87816,Drug-target,1,Etoxeridine
NEW00007,DYNC1I1,0.87816,Drug-target,1,Etoxeridine
NEW00007,DNAI1,0.87816,Drug-target,1,Etoxeridine
NEW00007,DDB2,0.87816,Drug-target,1,Etoxeridine
NEW00007,DCAF7,0.87816,Drug-target,1,Etoxeridine
NEW00007,DCAF6,0.87816,Drug-target,1,Etoxeridine
NEW00007,DCAF5,0.87816,Drug-target,1,Etoxeridine
NEW00007,CSTF1,0.87816,Drug-target,1,Etoxeridine
NEW00007,CORO6,0.87816,Drug-target,1,Etoxeridine
NEW00007,CORO2A,0.87816,Drug-target,1,Etoxeridine
NEW00007,CORO1B,0.87816,Drug-target,1,Etoxeridine
NEW00007,CORO1A,0.87816,Drug-target,1,Etoxeridine
NEW00007,CIAO1,0.87816,Drug-target,1,Etoxeridine
NEW00007,CDC40,0.87816,Drug-target,1,Etoxeridine
NEW00007,BUB3,0.87816,Drug-target,1,Etoxeridine
NEW00007,BTRC,0.87816,Drug-target,1,Etoxeridine
NEW00007,FPR3,0.877962,Drug-target,1,Etoxeridine
NEW00007,CCRL2,0.877286,Drug-target,1,Etoxeridine
NEW00007,AVPR2,0.877263,Drug-target,1,Etoxeridine
NEW00007,KISS1R,0.87644,Drug-target,1,Etoxeridine
NEW00007,GPER1,0.87555,Drug-target,1,Etoxeridine
NEW00007,APLNR,0.874955,Drug-target,1,Etoxeridine
NEW00007,FPR1,0.874726,Drug-target,1,Etoxeridine
NEW00007,CLTCL1,0.874663,Drug-target,1,Etoxeridine
NEW00007,CCR7,0.874317,Drug-target,1,Etoxeridine
NEW00007,GPR35,0.874089,Drug-target,1,Etoxeridine
NEW00007,GPR171,0.873768,Drug-target,1,Etoxeridine
NEW00007,NPBWR1,0.873614,Drug-target,1,Etoxeridine
NEW00007,GPR25,0.873594,Drug-target,1,Etoxeridine
NEW00007,PTGDR2,0.873343,Drug-target,1,Etoxeridine
NEW00007,OXGR1,0.872577,Drug-target,1,Etoxeridine
NEW00007,P2RY6,0.871741,Drug-target,1,Etoxeridine
NEW00007,CRHR1,0.869894,Drug-target,1,Etoxeridine
NEW00007,CXCR6,0.869352,Drug-target,1,Etoxeridine
NEW00007,MLNR,0.8686,Drug-target,1,Etoxeridine
NEW00007,SUCNR1,0.866529,Drug-target,1,Etoxeridine
NEW00007,OR12D2,0.866029,Drug-target,1,Etoxeridine
NEW00007,GALR2,0.865753,Drug-target,1,Etoxeridine
NEW00007,EGFR,0.86201,Drug-target,1,Etoxeridine
NEW00007,GNRHR,0.860659,Drug-target,1,Etoxeridine
NEW00007,NPBWR2,0.86008,Drug-target,1,Etoxeridine
NEW00007,MCHR1,0.857529,Drug-target,1,Etoxeridine
NEW00007,CCR10,0.855553,Drug-target,1,Etoxeridine
NEW00007,GHSR,0.855349,Drug-target,1,Etoxeridine
NEW00007,FPR2,0.852521,Drug-target,1,Etoxeridine
NEW00007,C5AR1,0.852434,Drug-target,1,Etoxeridine
NEW00007,MRGPRX3,0.851715,Drug-target,1,Etoxeridine
NEW00007,PROKR2,0.850663,Drug-target,1,Etoxeridine
NEW00007,CXCR3,0.84994,Drug-target,1,Etoxeridine
NEW00007,MCHR2,0.847817,Drug-target,1,Etoxeridine
NEW00007,LRRC47,0.847117,Drug-target,1,Etoxeridine
NEW00007,TACR3,0.846946,Drug-target,1,Etoxeridine
NEW00007,TLR4,0.846943,Drug-target,1,Etoxeridine
NEW00007,GPR174,0.846174,Drug-target,1,Etoxeridine
NEW00007,P2RY13,0.844191,Drug-target,1,Etoxeridine
NEW00007,F2RL3,0.842965,Drug-target,1,Etoxeridine
NEW00007,OPRK1,0.840225,Drug-target,1,Etoxeridine
NEW00007,LTB4R,0.840043,Drug-target,1,Etoxeridine
NEW00007,ACKR2,0.839176,Drug-target,1,Etoxeridine
NEW00007,TAS2R19,0.837038,Drug-target,1,Etoxeridine
NEW00007,BDKRB1,0.83697,Drug-target,1,Etoxeridine
NEW00007,ACKR3,0.836814,Drug-target,1,Etoxeridine
NEW00007,CXCR4,0.836765,Drug-target,1,Etoxeridine
NEW00007,P2RY10,0.836417,Drug-target,1,Etoxeridine
NEW00007,GPR141,0.835834,Drug-target,1,Etoxeridine
NEW00007,OPRL1,0.8351,Drug-target,1,Etoxeridine
NEW00007,CXCR1,0.835145,Drug-target,1,Etoxeridine
NEW00007,GPR4,0.834272,Drug-target,1,Etoxeridine
NEW00007,NMBR,0.833281,Drug-target,1,Etoxeridine
NEW00007,RXFP4,0.833238,Drug-target,1,Etoxeridine
NEW00007,PROKR1,0.832686,Drug-target,1,Etoxeridine
NEW00007,GPR65,0.832312,Drug-target,1,Etoxeridine
NEW00007,GPR183,0.830978,Drug-target,1,Etoxeridine
NEW00007,GPR55,0.830403,Drug-target,1,Etoxeridine
NEW00007,GPR34,0.83031,Drug-target,1,Etoxeridine
NEW00007,GRIN2D,0.830189,Drug-target,1,Etoxeridine
NEW00007,SSTR2,0.830045,Drug-target,1,Etoxeridine
NEW00007,GPR83,0.825911,Drug-target,1,Etoxeridine
NEW00007,SSTR1,0.824554,Drug-target,1,Etoxeridine
NEW00007,HCAR2,0.824526,Drug-target,1,Etoxeridine
NEW00007,OPRD1,0.824511,Drug-target,1,Etoxeridine
NEW00007,PTGFR,0.824275,Drug-target,1,Etoxeridine
NEW00007,ACKR4,0.823873,Drug-target,1,Etoxeridine
NEW00007,EDNRB,0.821246,Drug-target,1,Etoxeridine
NEW00007,OR51E2,0.820988,Drug-target,1,Etoxeridine
NEW00007,LPAR5,0.82065,Drug-target,1,Etoxeridine
NEW00007,UTS2R,0.818748,Drug-target,1,Etoxeridine
NEW00007,GRPR,0.817521,Drug-target,1,Etoxeridine
NEW00007,PVR,0.816639,Drug-target,1,Etoxeridine
NEW00007,CXCR2,0.816201,Drug-target,1,Etoxeridine
NEW00007,OR2AE1,0.815914,Drug-target,1,Etoxeridine
NEW00007,ACKR1,0.815462,Drug-target,1,Etoxeridine
NEW00007,SSTR3,0.814808,Drug-target,1,Etoxeridine
NEW00007,SIGLEC1,0.814198,Drug-target,1,Etoxeridine
NEW00007,GPR20,0.811278,Drug-target,1,Etoxeridine
NEW00007,QRFPR,0.811034,Drug-target,1,Etoxeridine
NEW00007,GPR82,0.810696,Drug-target,1,Etoxeridine
NEW00007,P2RY12,0.808041,Drug-target,1,Etoxeridine
NEW00007,OR51L1,0.806175,Drug-target,1,Etoxeridine
NEW00007,AVPR1A,0.806017,Drug-target,1,Etoxeridine
NEW00007,GPR87,0.805823,Drug-target,1,Etoxeridine
NEW00007,P2RY2,0.805407,Drug-target,1,Etoxeridine
NEW00007,SF3B1,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R5E,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R5D,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R5C,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R5B,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R5A,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R1B,0.804381,Drug-target,1,Etoxeridine
NEW00007,PPP2R1A,0.804381,Drug-target,1,Etoxeridine
NEW00007,NOP14,0.804381,Drug-target,1,Etoxeridine
NEW00007,BTAF1,0.804381,Drug-target,1,Etoxeridine
NEW00007,GPR139,0.804072,Drug-target,1,Etoxeridine
NEW00007,SSTR4,0.803017,Drug-target,1,Etoxeridine
NEW00007,NTRK2,0.802213,Drug-target,1,Etoxeridine
NEW00007,OR2A1,0.800685,Drug-target,1,Etoxeridine
NEW00007,OR51D1,0.800333,Drug-target,1,Etoxeridine
NEW00007,NPY1R,0.800154,Drug-target,1,Etoxeridine
NEW00007,SSTR5,0.798194,Drug-target,1,Etoxeridine
NEW00007,OPRM1,0.797814,Drug-target,1,Etoxeridine
NEW00007,EDNRA,0.797025,Drug-target,1,Etoxeridine
NEW00007,OR2M3,0.796336,Drug-target,1,Etoxeridine
NEW00007,BDKRB2,0.795654,Drug-target,1,Etoxeridine
NEW00007,CCR6,0.795266,Drug-target,1,Etoxeridine
NEW00007,HCAR3,0.789762,Drug-target,1,Etoxeridine
NEW00007,CCR9,0.789267,Drug-target,1,Etoxeridine
NEW00007,MRGPRD,0.786417,Drug-target,1,Etoxeridine
NEW00007,OR2M2,0.78631,Drug-target,1,Etoxeridine
NEW00007,SLC6A6,0.776822,Drug-target,1,Etoxeridine
NEW00007,SLC6A1,0.774978,Drug-target,1,Etoxeridine
NEW00007,LARP1,0.767991,Drug-target,1,Etoxeridine
NEW00007,TMEM64,0.76765,Drug-target,1,Etoxeridine
NEW00007,MRGPRF,0.767105,Drug-target,1,Etoxeridine
NEW00007,MYLK,0.765583,Drug-target,1,Etoxeridine
NEW00007,PTGER1,0.764485,Drug-target,1,Etoxeridine
NEW00007,SLC6A4,0.764442,Drug-target,1,Etoxeridine
NEW00007,SLC6A20,0.761119,Drug-target,1,Etoxeridine
NEW00007,PCOLCE,0.755311,Drug-target,1,Etoxeridine
NEW00007,SLC6A3,0.754619,Drug-target,1,Etoxeridine
NEW00007,LTB4R2,0.754184,Drug-target,1,Etoxeridine
NEW00007,PDYN,0.753011,Drug-target,1,Etoxeridine
NEW00007,SLC6A8,0.752389,Drug-target,1,Etoxeridine
NEW00007,SLC6A13,0.747883,Drug-target,1,Etoxeridine
NEW00007,SLC6A17,0.741781,Drug-target,1,Etoxeridine
NEW00007,SLC6A2,0.739575,Drug-target,1,Etoxeridine
NEW00007,SLC6A14,0.739094,Drug-target,1,Etoxeridine
NEW00007,SLC6A16,0.738202,Drug-target,1,Etoxeridine
NEW00007,OR2A7,0.735128,Drug-target,1,Etoxeridine
NEW00007,PTGER3,0.734811,Drug-target,1,Etoxeridine
NEW00007,DPP6,0.732441,Drug-target,1,Etoxeridine
NEW00007,SLC6A11,0.730716,Drug-target,1,Etoxeridine
NEW00007,PTCHD4,0.726433,Drug-target,1,Etoxeridine
NEW00007,SLC6A5,0.719205,Drug-target,1,Etoxeridine
NEW00007,HCN4,0.717327,Drug-target,1,Etoxeridine
NEW00007,HCN3,0.717327,Drug-target,1,Etoxeridine
NEW00007,HCN2,0.717327,Drug-target,1,Etoxeridine
NEW00007,HCN1,0.717327,Drug-target,1,Etoxeridine
NEW00007,CNGA3,0.717327,Drug-target,1,Etoxeridine
NEW00007,OR4P4,0.714652,Drug-target,1,Etoxeridine
NEW00007,CNGA1,0.714535,Drug-target,1,Etoxeridine
NEW00007,SLC6A7,0.712375,Drug-target,1,Etoxeridine
NEW00007,TMEM130,0.710087,Drug-target,1,Etoxeridine
NEW00007,CHRNB4,0.709172,Drug-target,1,Etoxeridine
NEW00008,TMEM64,0.877024,Drug-target,1,Eutylone
NEW00008,SLC18A2,0.86059,Drug-target,1,Eutylone
NEW00008,SLC18A1,0.86059,Drug-target,1,Eutylone
NEW00008,SLC16A13,0.848914,Drug-target,1,Eutylone
NEW00008,SIGMAR1,0.83003,Drug-target,1,Eutylone
NEW00008,SLC6A9,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A8,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A7,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A6,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A5,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A4,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A3,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A20,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A2,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A17,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A16,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A15,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A14,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A13,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A12,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A11,0.810201,Drug-target,1,Eutylone
NEW00008,SLC6A1,0.810201,Drug-target,1,Eutylone
NEW00008,PIK3R3,0.808715,Drug-target,1,Eutylone
NEW00008,PIK3R2,0.808715,Drug-target,1,Eutylone
NEW00009,NANOGNB,0.875424,Drug-target,1,Ezogabine
NEW00009,POU3F3,0.879142,Drug-target,1,Ezogabine
NEW00009,POU3F2,0.879142,Drug-target,1,Ezogabine
NEW00009,ZHX1,0.875424,Drug-target,1,Ezogabine
NEW00009,VSX1,0.875424,Drug-target,1,Ezogabine
NEW00009,VAX2,0.875424,Drug-target,1,Ezogabine
NEW00009,VAX1,0.875424,Drug-target,1,Ezogabine
NEW00009,TSHZ1,0.875424,Drug-target,1,Ezogabine
NEW00009,TLX1,0.875424,Drug-target,1,Ezogabine
NEW00009,SIX6,0.875424,Drug-target,1,Ezogabine
NEW00009,SIX5,0.875424,Drug-target,1,Ezogabine
NEW00009,SIX4,0.875424,Drug-target,1,Ezogabine
NEW00009,SIX2,0.875424,Drug-target,1,Ezogabine
NEW00009,SIX1,0.875424,Drug-target,1,Ezogabine
NEW00009,RHOXF2,0.875424,Drug-target,1,Ezogabine
NEW00009,NKX6-2,0.875424,Drug-target,1,Ezogabine
NEW00009,NKX6-1,0.875424,Drug-target,1,Ezogabine
NEW00009,NKX3-1,0.875424,Drug-target,1,Ezogabine
NEW00009,NKX2-8,0.875424,Drug-target,1,Ezogabine
NEW00009,NKX2-2,0.875424,Drug-target,1,Ezogabine
NEW00009,NKX1-2,0.875424,Drug-target,1,Ezogabine
NEW00009,MSX1,0.875424,Drug-target,1,Ezogabine
NEW00009,MNX1,0.875424,Drug-target,1,Ezogabine
NEW00009,MEOX2,0.875424,Drug-target,1,Ezogabine
NEW00009,LHX3,0.875424,Drug-target,1,Ezogabine
NEW00009,LBX2,0.875424,Drug-target,1,Ezogabine
NEW00009,LBX1,0.875424,Drug-target,1,Ezogabine
NEW00009,JADE1,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXD9,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXD8,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXD4,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXD3,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXD1,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXC9,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXC8,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXC6,0.875424,Drug-target,1,Ezogabine
NEW00009,HOXC5,0.875424,Drug-target,1,Ezogabine
