source,target,weight,interaction,addiction_status,compound_name
NEW00726,AMBP,0.885089,Drug-target,0,VALPROIC ACID
NEW00726,FLVCR1,0.885073,Drug-target,0,VALPROIC ACID
NEW00726,NPFFR1,0.885063,Drug-target,0,VALPROIC ACID
NEW00726,MCHR1,0.885061,Drug-target,0,VALPROIC ACID
NEW00726,OR12D2,0.885052,Drug-target,0,VALPROIC ACID
NEW00726,THAP6,0.885049,Drug-target,0,VALPROIC ACID
NEW00726,TMEM64,0.885035,Drug-target,0,VALPROIC ACID
NEW00726,OR8B8,0.885007,Drug-target,0,VALPROIC ACID
NEW00726,FFAR2,0.885005,Drug-target,0,VALPROIC ACID
NEW00726,IDH2,0.884932,Drug-target,0,VALPROIC ACID
NEW00726,IDH1,0.884923,Drug-target,0,VALPROIC ACID
NEW00726,GGH,0.884919,Drug-target,0,VALPROIC ACID
NEW00726,JKAMP,0.884908,Drug-target,0,VALPROIC ACID
NEW00726,RNF7,0.88486,Drug-target,0,VALPROIC ACID
NEW00726,OPRK1,0.88485,Drug-target,0,VALPROIC ACID
NEW00726,SCAF11,0.884854,Drug-target,0,VALPROIC ACID
NEW00726,CDIPT,0.884806,Drug-target,0,VALPROIC ACID
NEW00726,NR2C1,0.884801,Drug-target,0,VALPROIC ACID
NEW00726,GRM1,0.884787,Drug-target,0,VALPROIC ACID
NEW00726,NPL,0.884763,Drug-target,0,VALPROIC ACID
NEW00726,GAL3ST2,0.884762,Drug-target,0,VALPROIC ACID
NEW00726,EPO,0.884737,Drug-target,0,VALPROIC ACID
NEW00726,ATP6V0C,0.884735,Drug-target,0,VALPROIC ACID
NEW00726,RGPD5,0.884597,Drug-target,0,VALPROIC ACID
NEW00726,PCGF3,0.884271,Drug-target,0,VALPROIC ACID
NEW00726,ASNS,0.884168,Drug-target,0,VALPROIC ACID
NEW00726,C11orf91,0.883704,Drug-target,0,VALPROIC ACID
NEW00726,RNF141,0.883608,Drug-target,0,VALPROIC ACID
NEW00726,RBX1,0.883608,Drug-target,0,VALPROIC ACID
NEW00726,ANAPC11,0.883608,Drug-target,0,VALPROIC ACID
NEW00726,PRLHR,0.883587,Drug-target,0,VALPROIC ACID
NEW00726,CXCR2,0.883277,Drug-target,0,VALPROIC ACID
NEW00726,RRM2,0.883231,Drug-target,0,VALPROIC ACID
NEW00726,CCDC78,0.883193,Drug-target,0,VALPROIC ACID
NEW00726,EDNRA,0.882931,Drug-target,0,VALPROIC ACID
NEW00726,ANKRD26,0.882734,Drug-target,0,VALPROIC ACID
NEW00726,SLC48A1,0.882547,Drug-target,0,VALPROIC ACID
NEW00726,NMUR2,0.882523,Drug-target,0,VALPROIC ACID
NEW00726,RPGRIP1L,0.882163,Drug-target,0,VALPROIC ACID
NEW00726,OR6C4,0.882029,Drug-target,0,VALPROIC ACID
NEW00726,SLC28A3,0.88188,Drug-target,0,VALPROIC ACID
NEW00726,NDUFAF1,0.88184,Drug-target,0,VALPROIC ACID
NEW00726,SEC14L2,0.881493,Drug-target,0,VALPROIC ACID
NEW00726,GPR18,0.881282,Drug-target,0,VALPROIC ACID
NEW00726,SSTR4,0.881164,Drug-target,0,VALPROIC ACID
NEW00726,COX20,0.881135,Drug-target,0,VALPROIC ACID
NEW00726,YIF1A,0.880696,Drug-target,0,VALPROIC ACID
NEW00726,DYDC2,0.880421,Drug-target,0,VALPROIC ACID
NEW00726,DYDC1,0.880421,Drug-target,0,VALPROIC ACID
NEW00726,DPY30,0.880421,Drug-target,0,VALPROIC ACID
NEW00726,CCR10,0.880375,Drug-target,0,VALPROIC ACID
NEW00726,BMI1,0.880279,Drug-target,0,VALPROIC ACID
NEW00726,FPR3,0.880034,Drug-target,0,VALPROIC ACID
NEW00726,KISS1R,0.879974,Drug-target,0,VALPROIC ACID
NEW00726,MS4A7,0.879828,Drug-target,0,VALPROIC ACID
NEW00726,CCDC73,0.879813,Drug-target,0,VALPROIC ACID
NEW00726,GRPEL1,0.879253,Drug-target,0,VALPROIC ACID
NEW00726,OR7D4,0.879166,Drug-target,0,VALPROIC ACID
NEW00726,SPG21,0.878998,Drug-target,0,VALPROIC ACID
NEW00726,ZFAND3,0.878971,Drug-target,0,VALPROIC ACID
NEW00726,PAEP,0.878793,Drug-target,0,VALPROIC ACID
NEW00726,GRM5,0.878585,Drug-target,0,VALPROIC ACID
NEW00726,UTS2R,0.878536,Drug-target,0,VALPROIC ACID
NEW00726,TPRA1,0.878359,Drug-target,0,VALPROIC ACID
NEW00726,TASP1,0.87832,Drug-target,0,VALPROIC ACID
NEW00726,ASRGL1,0.87832,Drug-target,0,VALPROIC ACID
NEW00726,AGA,0.87832,Drug-target,0,VALPROIC ACID
NEW00726,HOGA1,0.878295,Drug-target,0,VALPROIC ACID
NEW00726,SLC29A4,0.878199,Drug-target,0,VALPROIC ACID
NEW00726,OR52A1,0.878125,Drug-target,0,VALPROIC ACID
NEW00726,CRHR1,0.877783,Drug-target,0,VALPROIC ACID
NEW00726,KAZN,0.877385,Drug-target,0,VALPROIC ACID
NEW00726,ARHGAP8,0.877167,Drug-target,0,VALPROIC ACID
NEW00726,ARHGAP1,0.877167,Drug-target,0,VALPROIC ACID
NEW00726,AVPR2,0.876717,Drug-target,0,VALPROIC ACID
NEW00726,GPR65,0.876464,Drug-target,0,VALPROIC ACID
NEW00726,SLC7A7,0.87608,Drug-target,0,VALPROIC ACID
NEW00726,SLC7A6,0.87608,Drug-target,0,VALPROIC ACID
NEW00726,SSTR3,0.876081,Drug-target,0,VALPROIC ACID
NEW00726,HSPBAP1,0.875932,Drug-target,0,VALPROIC ACID
NEW00726,P2RY1,0.875845,Drug-target,0,VALPROIC ACID
NEW00726,TOMM6,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,SRSF11,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,SRRT,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,SNRPB2,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,SNRPA,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RDM1,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBMXL1,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBMX,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBM7,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBM3,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBM27,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBM25,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBM12B,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,RBM11,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,PPRC1,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,PPARGC1A,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,POLDIP3,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,PABPC5,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,PABPC4,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,PABPC1L,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,PABPC1,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,NUPR1,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,LARP7,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,LARP4,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,HNRNPM,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,GRSF1,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,EIF3G,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,CIRBP,0.875827,Drug-target,0,VALPROIC ACID
NEW00726,MAS1,0.875485,Drug-target,0,VALPROIC ACID
NEW00726,ALKBH6,0.875079,Drug-target,0,VALPROIC ACID
NEW00726,SSTR5,0.875021,Drug-target,0,VALPROIC ACID
NEW00726,ATP6V0B,0.874846,Drug-target,0,VALPROIC ACID
NEW00726,NPY1R,0.874745,Drug-target,0,VALPROIC ACID
NEW00726,SLC39A13,0.874706,Drug-target,0,VALPROIC ACID
NEW00726,SSTR2,0.87458,Drug-target,0,VALPROIC ACID
NEW00726,AVPR1A,0.874444,Drug-target,0,VALPROIC ACID
NEW00726,FZD5,0.874406,Drug-target,0,VALPROIC ACID
NEW00726,SLC18A2,0.874356,Drug-target,0,VALPROIC ACID
NEW00726,SLC35C2,0.874268,Drug-target,0,VALPROIC ACID
NEW00726,GCLC,0.874252,Drug-target,0,VALPROIC ACID
NEW00726,GADD45A,0.873786,Drug-target,0,VALPROIC ACID
NEW00726,PLEKHB1,0.873767,Drug-target,0,VALPROIC ACID
NEW00726,OR6A2,0.87369,Drug-target,0,VALPROIC ACID
NEW00726,NPY2R,0.873567,Drug-target,0,VALPROIC ACID
NEW00726,AGTR1,0.873441,Drug-target,0,VALPROIC ACID
NEW00726,SWAP70,0.873317,Drug-target,0,VALPROIC ACID
NEW00726,GRM2,0.873232,Drug-target,0,VALPROIC ACID
NEW00726,PIK3AP1,0.872952,Drug-target,0,VALPROIC ACID
NEW00726,IBTK,0.872952,Drug-target,0,VALPROIC ACID
NEW00726,BCORL1,0.872952,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A8,0.872932,Drug-target,0,VALPROIC ACID
NEW00726,SLC17A9,0.872846,Drug-target,0,VALPROIC ACID
NEW00726,CLDN9,0.872789,Drug-target,0,VALPROIC ACID
NEW00726,F2R,0.872731,Drug-target,0,VALPROIC ACID
NEW00726,RACGAP1,0.872717,Drug-target,0,VALPROIC ACID
NEW00726,JMJD8,0.872482,Drug-target,0,VALPROIC ACID
NEW00726,GOLGA7B,0.872365,Drug-target,0,VALPROIC ACID
NEW00726,FFAR4,0.872335,Drug-target,0,VALPROIC ACID
NEW00726,ZDHHC15,0.872317,Drug-target,0,VALPROIC ACID
NEW00726,NPSR1,0.872111,Drug-target,0,VALPROIC ACID
NEW00726,FZD4,0.871907,Drug-target,0,VALPROIC ACID
NEW00726,COX8A,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX7B,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX7A2L,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX7A2,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX7A1,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX6C,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX6A2,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,COX6A1,0.871797,Drug-target,0,VALPROIC ACID
NEW00726,TMEM150C,0.871354,Drug-target,0,VALPROIC ACID
NEW00726,ANK1,0.870895,Drug-target,0,VALPROIC ACID
NEW00726,FPR2,0.870511,Drug-target,0,VALPROIC ACID
NEW00726,LHFPL5,0.870442,Drug-target,0,VALPROIC ACID
NEW00726,OPRD1,0.870427,Drug-target,0,VALPROIC ACID
NEW00726,TRHR,0.870425,Drug-target,0,VALPROIC ACID
NEW00726,NPFFR2,0.869606,Drug-target,0,VALPROIC ACID
NEW00726,SLC26A11,0.869565,Drug-target,0,VALPROIC ACID
NEW00726,GLP2R,0.86952,Drug-target,0,VALPROIC ACID
NEW00726,TACR2,0.868993,Drug-target,0,VALPROIC ACID
NEW00726,OR1I1,0.868967,Drug-target,0,VALPROIC ACID
NEW00726,OR2L8,0.868872,Drug-target,0,VALPROIC ACID
NEW00726,NR1I3,0.868329,Drug-target,0,VALPROIC ACID
NEW00726,MLNR,0.868084,Drug-target,0,VALPROIC ACID
NEW00726,EXPH5,0.868004,Drug-target,0,VALPROIC ACID
NEW00726,OR2K2,0.867987,Drug-target,0,VALPROIC ACID
NEW00726,HCRTR1,0.867721,Drug-target,0,VALPROIC ACID
NEW00726,TMEM116,0.86766,Drug-target,0,VALPROIC ACID
NEW00726,ACKR3,0.867559,Drug-target,0,VALPROIC ACID
NEW00726,ACER2,0.865598,Drug-target,0,VALPROIC ACID
NEW00726,GNG8,0.865149,Drug-target,0,VALPROIC ACID
NEW00726,ACKR4,0.864968,Drug-target,0,VALPROIC ACID
NEW00726,TMEM161A,0.864542,Drug-target,0,VALPROIC ACID
NEW00726,VKORC1,0.864505,Drug-target,0,VALPROIC ACID
NEW00726,PROKR1,0.86437,Drug-target,0,VALPROIC ACID
NEW00726,GRM6,0.864317,Drug-target,0,VALPROIC ACID
NEW00726,PROKR2,0.864254,Drug-target,0,VALPROIC ACID
NEW00726,CCR7,0.863909,Drug-target,0,VALPROIC ACID
NEW00726,SLC35A1,0.86347,Drug-target,0,VALPROIC ACID
NEW00726,R3HDML,0.862915,Drug-target,0,VALPROIC ACID
NEW00726,GALR1,0.862816,Drug-target,0,VALPROIC ACID
NEW00726,UNKL,0.862191,Drug-target,0,VALPROIC ACID
NEW00726,PTGER3,0.860682,Drug-target,0,VALPROIC ACID
NEW00726,OR14I1,0.860611,Drug-target,0,VALPROIC ACID
NEW00726,ETV3,0.860609,Drug-target,0,VALPROIC ACID
NEW00726,ARPC5,0.860609,Drug-target,0,VALPROIC ACID
NEW00726,SSTR1,0.860477,Drug-target,0,VALPROIC ACID
NEW00726,CCDC38,0.860143,Drug-target,0,VALPROIC ACID
NEW00726,CCDC30,0.859757,Drug-target,0,VALPROIC ACID
NEW00726,OR2M5,0.8591,Drug-target,0,VALPROIC ACID
NEW00726,PIGF,0.859164,Drug-target,0,VALPROIC ACID
NEW00726,RNF170,0.859069,Drug-target,0,VALPROIC ACID
NEW00726,APOM,0.859045,Drug-target,0,VALPROIC ACID
NEW00726,LHCGR,0.858732,Drug-target,0,VALPROIC ACID
NEW00726,SLC10A7,0.858143,Drug-target,0,VALPROIC ACID
NEW00726,SGCE,0.858067,Drug-target,0,VALPROIC ACID
NEW00726,OR2AE1,0.858037,Drug-target,0,VALPROIC ACID
NEW00726,TMED6,0.857702,Drug-target,0,VALPROIC ACID
NEW00726,AKAP14,0.857401,Drug-target,0,VALPROIC ACID
NEW00726,P2RY12,0.857177,Drug-target,0,VALPROIC ACID
NEW00726,ITSN2,0.856946,Drug-target,0,VALPROIC ACID
NEW00726,GALR2,0.856855,Drug-target,0,VALPROIC ACID
NEW00726,ALG9,0.8562,Drug-target,0,VALPROIC ACID
NEW00726,OR14J1,0.856293,Drug-target,0,VALPROIC ACID
NEW00726,CCR4,0.855988,Drug-target,0,VALPROIC ACID
NEW00726,OXER1,0.855914,Drug-target,0,VALPROIC ACID
NEW00726,CCDC175,0.855697,Drug-target,0,VALPROIC ACID
NEW00726,ORM2,0.855655,Drug-target,0,VALPROIC ACID
NEW00726,MFSD10,0.855561,Drug-target,0,VALPROIC ACID
NEW00726,GPR50,0.855034,Drug-target,0,VALPROIC ACID
NEW00726,MFSD5,0.854993,Drug-target,0,VALPROIC ACID
NEW00726,P2RY2,0.854959,Drug-target,0,VALPROIC ACID
NEW00726,BHMT2,0.854565,Drug-target,0,VALPROIC ACID
NEW00726,C11orf86,0.854289,Drug-target,0,VALPROIC ACID
NEW00726,OR1K1,0.853815,Drug-target,0,VALPROIC ACID
NEW00726,CXCR3,0.853736,Drug-target,0,VALPROIC ACID
NEW00726,TACR1,0.853411,Drug-target,0,VALPROIC ACID
NEW00726,OR7A5,0.853193,Drug-target,0,VALPROIC ACID
NEW00726,CCDC65,0.853178,Drug-target,0,VALPROIC ACID
NEW00726,HHATL,0.851322,Drug-target,0,VALPROIC ACID
NEW00726,HCAR1,0.850755,Drug-target,0,VALPROIC ACID
NEW00726,ACKR2,0.85003,Drug-target,0,VALPROIC ACID
NEW00726,QRFPR,0.849758,Drug-target,0,VALPROIC ACID
NEW00726,PHYHIP,0.849415,Drug-target,0,VALPROIC ACID
NEW00726,TACR3,0.849194,Drug-target,0,VALPROIC ACID
NEW00726,ALB,0.8488,Drug-target,0,VALPROIC ACID
NEW00726,TMED7-TICAM2,0.848623,Drug-target,0,VALPROIC ACID
NEW00726,SPANXD,0.848509,Drug-target,0,VALPROIC ACID
NEW00726,GOT1L1,0.848475,Drug-target,0,VALPROIC ACID
NEW00726,TMEM147,0.848445,Drug-target,0,VALPROIC ACID
NEW00726,CELA2B,0.84812,Drug-target,0,VALPROIC ACID
NEW00726,SLC22A13,0.847927,Drug-target,0,VALPROIC ACID
NEW00726,GPR87,0.847877,Drug-target,0,VALPROIC ACID
NEW00726,BICD1,0.847097,Drug-target,0,VALPROIC ACID
NEW00726,SLC39A11,0.846189,Drug-target,0,VALPROIC ACID
NEW00726,PTGER1,0.84601,Drug-target,0,VALPROIC ACID
NEW00726,E2F5,0.845467,Drug-target,0,VALPROIC ACID
NEW00726,SMAD3,0.845313,Drug-target,0,VALPROIC ACID
NEW00726,ESR2,0.845313,Drug-target,0,VALPROIC ACID
NEW00726,TECRL,0.844887,Drug-target,0,VALPROIC ACID
NEW00726,TECR,0.844887,Drug-target,0,VALPROIC ACID
NEW00726,SRD5A3,0.844887,Drug-target,0,VALPROIC ACID
NEW00726,SRD5A2,0.844887,Drug-target,0,VALPROIC ACID
NEW00726,SRD5A1,0.844887,Drug-target,0,VALPROIC ACID
NEW00726,CYSLTR1,0.844612,Drug-target,0,VALPROIC ACID
NEW00726,NPY5R,0.844547,Drug-target,0,VALPROIC ACID
NEW00726,MFSD11,0.844501,Drug-target,0,VALPROIC ACID
NEW00726,GPR174,0.844233,Drug-target,0,VALPROIC ACID
NEW00726,SLC37A1,0.844089,Drug-target,0,VALPROIC ACID
NEW00726,SCP2,0.84401,Drug-target,0,VALPROIC ACID
NEW00726,APLNR,0.843802,Drug-target,0,VALPROIC ACID
NEW00726,ALAD,0.843756,Drug-target,0,VALPROIC ACID
NEW00726,ALKBH1,0.843282,Drug-target,0,VALPROIC ACID
NEW00726,KCNN3,0.843233,Drug-target,0,VALPROIC ACID
NEW00726,OR2M3,0.842,Drug-target,0,VALPROIC ACID
NEW00726,EDNRB,0.842968,Drug-target,0,VALPROIC ACID
NEW00726,PTH1R,0.842779,Drug-target,0,VALPROIC ACID
NEW00726,OPRM1,0.842741,Drug-target,0,VALPROIC ACID
NEW00726,RBP4,0.842609,Drug-target,0,VALPROIC ACID
NEW00726,CCR6,0.842154,Drug-target,0,VALPROIC ACID
NEW00726,GPER1,0.841193,Drug-target,0,VALPROIC ACID
NEW00726,SLC39A1,0.840788,Drug-target,0,VALPROIC ACID
NEW00726,SLC46A3,0.840592,Drug-target,0,VALPROIC ACID
NEW00726,TAS2R19,0.840401,Drug-target,0,VALPROIC ACID
NEW00726,SIGMAR1,0.840334,Drug-target,0,VALPROIC ACID
NEW00726,JMJD7,0.840164,Drug-target,0,VALPROIC ACID
NEW00726,OR1M1,0.840072,Drug-target,0,VALPROIC ACID
NEW00726,HCRTR2,0.839808,Drug-target,0,VALPROIC ACID
NEW00726,PEX11A,0.839793,Drug-target,0,VALPROIC ACID
NEW00726,HDHD3,0.839365,Drug-target,0,VALPROIC ACID
NEW00726,SEC14L5,0.839344,Drug-target,0,VALPROIC ACID
NEW00726,RGPD5,0.838961,Drug-target,0,VALPROIC ACID
NEW00726,LTB4R,0.838719,Drug-target,0,VALPROIC ACID
NEW00726,PTGDS,0.838343,Drug-target,0,VALPROIC ACID
NEW00726,CALCRL,0.837461,Drug-target,0,VALPROIC ACID
NEW00726,CTSC,0.837333,Drug-target,0,VALPROIC ACID
NEW00726,GPR132,0.836356,Drug-target,0,VALPROIC ACID
NEW00726,OR4D9,0.836237,Drug-target,0,VALPROIC ACID
NEW00726,PEX11B,0.835872,Drug-target,0,VALPROIC ACID
NEW00726,SLC8A3,0.835639,Drug-target,0,VALPROIC ACID
NEW00726,SLC8A2,0.835639,Drug-target,0,VALPROIC ACID
NEW00726,SLC8A1,0.835639,Drug-target,0,VALPROIC ACID
NEW00726,CXCR6,0.832849,Drug-target,0,VALPROIC ACID
NEW00726,DZIP1,0.832147,Drug-target,0,VALPROIC ACID
NEW00726,ERC2,0.831735,Drug-target,0,VALPROIC ACID
NEW00726,OR13C9,0.831509,Drug-target,0,VALPROIC ACID
NEW00726,CEP63,0.830856,Drug-target,0,VALPROIC ACID
NEW00726,NMBR,0.830336,Drug-target,0,VALPROIC ACID
NEW00726,OPRL1,0.828509,Drug-target,0,VALPROIC ACID
NEW00726,REXO1,0.8281,Drug-target,0,VALPROIC ACID
NEW00726,GPR17,0.827991,Drug-target,0,VALPROIC ACID
NEW00726,ZNF384,0.827296,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A13,0.826726,Drug-target,0,VALPROIC ACID
NEW00726,GPR183,0.826313,Drug-target,0,VALPROIC ACID
NEW00726,GPR85,0.826294,Drug-target,0,VALPROIC ACID
NEW00726,FECH,0.826203,Drug-target,0,VALPROIC ACID
NEW00726,OR4E2,0.824986,Drug-target,0,VALPROIC ACID
NEW00726,GPR15,0.824967,Drug-target,0,VALPROIC ACID
NEW00726,BRS3,0.824635,Drug-target,0,VALPROIC ACID
NEW00726,IL27,0.823858,Drug-target,0,VALPROIC ACID
NEW00726,NMUR1,0.823492,Drug-target,0,VALPROIC ACID
NEW00726,MRGPRX3,0.823195,Drug-target,0,VALPROIC ACID
NEW00726,GABBR2,0.822645,Drug-target,0,VALPROIC ACID
NEW00726,TNFAIP2,0.822277,Drug-target,0,VALPROIC ACID
NEW00726,COG5,0.82117,Drug-target,0,VALPROIC ACID
NEW00726,SPANXB1,0.820403,Drug-target,0,VALPROIC ACID
NEW00726,ECE2,0.820403,Drug-target,0,VALPROIC ACID
NEW00726,ECE1,0.820403,Drug-target,0,VALPROIC ACID
NEW00726,F2RL2,0.820227,Drug-target,0,VALPROIC ACID
NEW00726,LCN1,0.8197,Drug-target,0,VALPROIC ACID
NEW00726,OR10H1,0.818978,Drug-target,0,VALPROIC ACID
NEW00726,SUCNR1,0.818624,Drug-target,0,VALPROIC ACID
NEW00726,OR6C6,0.818555,Drug-target,0,VALPROIC ACID
NEW00726,GPR151,0.817697,Drug-target,0,VALPROIC ACID
NEW00726,OR2A7,0.81426,Drug-target,0,VALPROIC ACID
NEW00726,FAM78A,0.813253,Drug-target,0,VALPROIC ACID
NEW00726,CCR5,0.812694,Drug-target,0,VALPROIC ACID
NEW00726,PROM1,0.812223,Drug-target,0,VALPROIC ACID
NEW00726,THPO,0.812118,Drug-target,0,VALPROIC ACID
NEW00726,SLC2A9,0.811766,Drug-target,0,VALPROIC ACID
NEW00726,FITM1,0.811465,Drug-target,0,VALPROIC ACID
NEW00726,OXGR1,0.811261,Drug-target,0,VALPROIC ACID
NEW00726,GPR35,0.811142,Drug-target,0,VALPROIC ACID
NEW00726,CCRL2,0.810447,Drug-target,0,VALPROIC ACID
NEW00726,CUL5,0.809989,Drug-target,0,VALPROIC ACID
NEW00726,ASPH,0.809983,Drug-target,0,VALPROIC ACID
NEW00726,IFT74,0.80971,Drug-target,0,VALPROIC ACID
NEW00726,GPR139,0.809477,Drug-target,0,VALPROIC ACID
NEW00726,GPR27,0.809445,Drug-target,0,VALPROIC ACID
NEW00726,MGLL,0.808723,Drug-target,0,VALPROIC ACID
NEW00726,CCR9,0.808134,Drug-target,0,VALPROIC ACID
NEW00726,TM4SF18,0.806853,Drug-target,0,VALPROIC ACID
NEW00726,LPAR5,0.806778,Drug-target,0,VALPROIC ACID
NEW00726,CLEC18C,0.806548,Drug-target,0,VALPROIC ACID
NEW00726,ZDHHC7,0.806512,Drug-target,0,VALPROIC ACID
NEW00726,THADA,0.806408,Drug-target,0,VALPROIC ACID
NEW00726,GAS6,0.806053,Drug-target,0,VALPROIC ACID
NEW00726,NXPE2,0.805282,Drug-target,0,VALPROIC ACID
NEW00726,TMEM53,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC18B1,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A5,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A4,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A14,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A10,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC16A1,0.803728,Drug-target,0,VALPROIC ACID
NEW00726,SLC35F5,0.80329,Drug-target,0,VALPROIC ACID
NEW00726,CNTLN,0.802964,Drug-target,0,VALPROIC ACID
NEW00726,TSC1,0.802434,Drug-target,0,VALPROIC ACID
NEW00726,C11orf97,0.802163,Drug-target,0,VALPROIC ACID
NEW00726,OR1J1,0.801886,Drug-target,0,VALPROIC ACID
NEW00726,OR13D1,0.801587,Drug-target,0,VALPROIC ACID
NEW00726,EXOC6,0.801167,Drug-target,0,VALPROIC ACID
NEW00726,CDO1,0.80024,Drug-target,0,VALPROIC ACID
NEW00726,OR1E1,0.79995,Drug-target,0,VALPROIC ACID
NEW00726,CUX1,0.799884,Drug-target,0,VALPROIC ACID
NEW00726,EGLN1,0.798681,Drug-target,0,VALPROIC ACID
NEW00726,NCMAP,0.798669,Drug-target,0,VALPROIC ACID
NEW00726,GPR37,0.798669,Drug-target,0,VALPROIC ACID
NEW00726,DNPEP,0.797409,Drug-target,0,VALPROIC ACID
NEW00726,P2RY4,0.797161,Drug-target,0,VALPROIC ACID
NEW00726,PTAFR,0.797041,Drug-target,0,VALPROIC ACID
NEW00726,OR3A3,0.796978,Drug-target,0,VALPROIC ACID
NEW00726,TMEM229B,0.79654,Drug-target,0,VALPROIC ACID
NEW00726,MS4A15,0.79635,Drug-target,0,VALPROIC ACID
NEW00726,GPR171,0.796064,Drug-target,0,VALPROIC ACID
NEW00726,MTRF1L,0.795833,Drug-target,0,VALPROIC ACID
NEW00726,OR4D1,0.794555,Drug-target,0,VALPROIC ACID
NEW00726,CCR1,0.794097,Drug-target,0,VALPROIC ACID
NEW00726,GPR34,0.794039,Drug-target,0,VALPROIC ACID
NEW00726,PVR,0.793951,Drug-target,0,VALPROIC ACID
NEW00726,CCDC33,0.792592,Drug-target,0,VALPROIC ACID
NEW00726,FSHR,0.792087,Drug-target,0,VALPROIC ACID
NEW00726,STX12,0.791916,Drug-target,0,VALPROIC ACID
NEW00726,OR5K2,0.791585,Drug-target,0,VALPROIC ACID
NEW00726,HIF1AN,0.790637,Drug-target,0,VALPROIC ACID
NEW00726,OR13C3,0.790286,Drug-target,0,VALPROIC ACID
NEW00726,C3AR1,0.789625,Drug-target,0,VALPROIC ACID
NEW00726,PDS5B,0.788749,Drug-target,0,VALPROIC ACID
NEW00726,KCNJ10,0.788621,Drug-target,0,VALPROIC ACID
NEW00726,GPR68,0.788578,Drug-target,0,VALPROIC ACID
NEW00726,TCHP,0.788543,Drug-target,0,VALPROIC ACID
NEW00726,MMRN1,0.786543,Drug-target,0,VALPROIC ACID
NEW00726,CMKLR1,0.786195,Drug-target,0,VALPROIC ACID
NEW00726,SLC2A4,0.78562,Drug-target,0,VALPROIC ACID
NEW00726,TYW5,0.785391,Drug-target,0,VALPROIC ACID
NEW00726,CLEC18A,0.785104,Drug-target,0,VALPROIC ACID
NEW00726,GCGR,0.78486,Drug-target,0,VALPROIC ACID
NEW00726,GOLGA1,0.78416,Drug-target,0,VALPROIC ACID
NEW00726,GPR82,0.78326,Drug-target,0,VALPROIC ACID
NEW00726,CLDND1,0.782413,Drug-target,0,VALPROIC ACID
NEW00726,SLC43A3,0.780416,Drug-target,0,VALPROIC ACID
NEW00726,SLC43A2,0.780416,Drug-target,0,VALPROIC ACID
NEW00726,ABHD8,0.780131,Drug-target,0,VALPROIC ACID
NEW00726,TMEM175,0.779693,Drug-target,0,VALPROIC ACID
NEW00726,OR1E2,0.779295,Drug-target,0,VALPROIC ACID
NEW00726,ATG16L2,0.779069,Drug-target,0,VALPROIC ACID
NEW00726,MRGPRF,0.779067,Drug-target,0,VALPROIC ACID
NEW00726,LCN15,0.778675,Drug-target,0,VALPROIC ACID
NEW00726,OR8D1,0.778542,Drug-target,0,VALPROIC ACID
NEW00726,BRINP1,0.778487,Drug-target,0,VALPROIC ACID
