source,target,weight,interaction,addiction_status,compound_name
MAPK14,PRKG1,0.917,PPI,,
MAPK14,MKNK2,0.862,PPI,,
MAPK14,PLA2G4A,0.823,PPI,,
MAPK14,MYD88,0.81,PPI,,
MAPK14,PKN1,0.802,PPI,,
MAPK14,EGFR,0.799,PPI,,
MAPK14,PTGS2,0.774,PPI,,
MAPK14,NCF4,0.765,PPI,,
MAPK14,TLR4,0.762,PPI,,
MAPK14,BCL2L1,0.762,PPI,,
MAPK14,TGFBR1,0.761,PPI,,
MAPK14,GNB1,0.76,PPI,,
MAPK14,FYN,0.749,PPI,,
MAPK14,GNB2,0.745,PPI,,
MAPK14,BTRC,0.741,PPI,,
MAPK14,GNB4,0.738,PPI,,
MAPK14,GNB5,0.737,PPI,,
MAPK14,CREB1,0.706,PPI,,
TLR4,IRAK4,0.999,PPI,,
TLR4,MYD88,0.999,PPI,,
TLR4,PIK3R1,0.925,PPI,,
TLR4,CIRBP,0.854,PPI,,
TLR4,CXCL2,0.849,PPI,,
TLR4,CD8A,0.847,PPI,,
TLR4,BTK,0.831,PPI,,
TLR4,JAK2,0.793,PPI,,
TLR4,AKT1,0.769,PPI,,
TLR4,CXCL1,0.717,PPI,,
MYD88,JAK1,0.76,PPI,,
RIPK1,MLKL,0.996,PPI,,
RIPK1,MAP3K7,0.996,PPI,,
RIPK1,XIAP,0.988,PPI,,
RIPK1,TLR4,0.962,PPI,,
RIPK1,MYD88,0.893,PPI,,
BCL2L1,AKT1,0.991,PPI,,
BCL2L1,MAPK8,0.986,PPI,,
BCL2L1,MAPK9,0.956,PPI,,
BCL2L1,AKT2,0.939,PPI,,
BCL2L1,AKT3,0.931,PPI,,
BCL2L1,CTSO,0.902,PPI,,
BCL2L1,ACTB,0.784,PPI,,
BCL2L1,JAK2,0.763,PPI,,
BCL2L1,CD8A,0.726,PPI,,
BCL2L1,CDK1,0.703,PPI,,
CTSL,BCL2L1,0.919,PPI,,
CTSL,CTSS,0.91,PPI,,
CTSL,FURIN,0.8,PPI,,
CTSH,BCL2L1,0.908,PPI,,
CTSH,CTSL,0.773,PPI,,
EIF5B,RPS5,0.99,PPI,,
EIF5B,RPS19,0.977,PPI,,
EIF5B,TSFM,0.954,PPI,,
EIF5B,RPL17,0.925,PPI,,
EIF5B,MRPS16,0.903,PPI,,
EIF5B,EEF2,0.888,PPI,,
EIF5B,NPSR1,0.852,PPI,,
EIF5B,WDR31,0.81,PPI,,
EIF5B,EGLN1,0.805,PPI,,
EIF5B,ABCE1,0.78,PPI,,
EIF5B,EIF3I,0.737,PPI,,
WARS2,PARS2,0.899,PPI,,
WARS2,IARS2,0.877,PPI,,
WARS2,CARS2,0.838,PPI,,
NSUN2,AURKB,0.837,PPI,,
NSUN2,GNL3L,0.746,PPI,,
MTFMT,AMT,0.953,PPI,,
MTFMT,EIF5B,0.783,PPI,,
MTFMT,WARS2,0.724,PPI,,
MTFMT,NSUN2,0.709,PPI,,
SLC5A2,DPP4,0.909,PPI,,
SLC5A2,SLC2A1,0.735,PPI,,
SLC22A3,SLC29A4,0.731,PPI,,
TH,SLC18A2,0.966,PPI,,
TH,IL4I1,0.908,PPI,,
TH,BDNF,0.837,PPI,,
TH,PAH,0.826,PPI,,
TH,POMC,0.748,PPI,,
MAOA,TH,0.785,PPI,,
SLC6A2,SLC5A2,0.84,PPI,,
SLC6A2,SLC22A3,0.825,PPI,,
SLC6A2,TH,0.771,PPI,,
PIK3C2A,PIK3C2B,0.941,PPI,,
PIK3C2A,PIK3R1,0.938,PPI,,
PIK3C2A,PIP5K1A,0.92,PPI,,
PIK3C2A,PIP5KL1,0.907,PPI,,
PIK3C2A,SNX9,0.801,PPI,,
PIK3C2A,PIK3R4,0.726,PPI,,
PRKCI,PARD6B,0.997,PPI,,
PRKCI,PARD6G,0.99,PPI,,
PRKCI,PIK3R1,0.919,PPI,,
PRKCI,STK11,0.914,PPI,,
PRKCI,MARK2,0.796,PPI,,
PRKCZ,AKT1,0.974,PPI,,
PRKCZ,AKT3,0.959,PPI,,
PRKCZ,PIK3R1,0.933,PPI,,
PRKCZ,AKT2,0.929,PPI,,
PARD6B,PRKCZ,0.999,PPI,,
PARD6B,LLGL2,0.971,PPI,,
PARD6G,PRKCZ,0.999,PPI,,
PARD6G,PARD6B,0.963,PPI,,
PARD6G,LLGL2,0.935,PPI,,
PARD6A,PRKCI,0.999,PPI,,
PARD6A,PRKCZ,0.999,PPI,,
PARD6A,LLGL2,0.95,PPI,,
PARD6A,PARD6B,0.929,PPI,,
PARD6A,PARD6G,0.908,PPI,,
PARD6A,TGFBR1,0.816,PPI,,
CFL1,ARHGAP35,0.75,PPI,,
CORO1A,NCF4,0.724,PPI,,
CXCL8,CXCL2,0.982,PPI,,
CXCL8,PTGS2,0.975,PPI,,
CXCL8,CXCL1,0.957,PPI,,
CXCL8,CD8A,0.844,PPI,,
CXCL8,MYD88,0.816,PPI,,
CXCL8,JAK2,0.758,PPI,,
CXCL8,IRAK1,0.726,PPI,,
CXCL8,AKT1,0.72,PPI,,
CXCL8,VEGFC,0.717,PPI,,
FGFR2,PIK3R1,0.924,PPI,,
FGFR2,JAK1,0.913,PPI,,
FGFR2,VEGFC,0.835,PPI,,
FGFR2,BDNF,0.827,PPI,,
CTSS,BCL2L1,0.936,PPI,,
CTSS,CREB1,0.923,PPI,,
CTSS,XIAP,0.745,PPI,,
CTSS,LY86,0.723,PPI,,
CTSS,FURIN,0.714,PPI,,
ALB,PXDNL,0.937,PPI,,
ALB,ANPEP,0.866,PPI,,
ALB,ITIH2,0.832,PPI,,
ALB,AKT1,0.795,PPI,,
ALB,CALML3,0.792,PPI,,
ALB,PTGS2,0.772,PPI,,
ALB,CD8A,0.771,PPI,,
ALB,PF4,0.766,PPI,,
ALB,PPARA,0.751,PPI,,
ALB,TNNI3,0.748,PPI,,
ALB,CA8,0.732,PPI,,
ALB,GPX8,0.723,PPI,,
ALB,GPX3,0.716,PPI,,
ALB,HAVCR1,0.716,PPI,,
ALB,CD47,0.711,PPI,,
ALB,GPX7,0.71,PPI,,
ARAF,BRAF,0.998,PPI,,
ARAF,PRKACA,0.915,PPI,,
ARAF,PRKACB,0.914,PPI,,
ARAF,PRKCD,0.809,PPI,,
ARAF,PIK3R1,0.795,PPI,,
ARAF,RALGDS,0.748,PPI,,
TIMP1,FGFR2,0.773,PPI,,
TIMP1,CTSS,0.763,PPI,,
TIMP1,ARAF,0.714,PPI,,
KCND3,DPP6,0.933,PPI,,
KCND3,KCND2,0.932,PPI,,
KCND3,SCN1B,0.885,PPI,,
KCND3,HPCA,0.743,PPI,,
KCND3,KCNJ8,0.74,PPI,,
KCND1,KCND3,0.761,PPI,,
PSMD1,PSMD2,0.999,PPI,,
PSMD1,EIF3I,0.761,PPI,,
PSMD1,COPS5,0.736,PPI,,
PSMD2,RPGRIP1L,0.916,PPI,,
PSMD2,EIF3I,0.807,PPI,,
NFKBIE,PPP6R3,0.75,PPI,,
PSMD10,PSMD1,0.999,PPI,,
PSMD10,PSMD2,0.994,PPI,,
PSMD10,CDK4,0.972,PPI,,
TXNL1,NFU1,0.767,PPI,,
SNTG1,SGCE,0.818,PPI,,
TRPC1,TRPC4,0.999,PPI,,
TRPC1,TRPV1,0.892,PPI,,
TRPC1,KCNN3,0.807,PPI,,
PROK2,PROKR1,0.996,PPI,,
PROK2,TACR3,0.855,PPI,,
PROK2,FGFR1,0.788,PPI,,
FGFR1,PIK3R1,0.992,PPI,,
FGFR1,VEGFC,0.896,PPI,,
FGFR1,RPS6KA1,0.874,PPI,,
FGFR1,BDNF,0.864,PPI,,
FGFR1,FGFR2,0.853,PPI,,
FGFR1,NTF3,0.712,PPI,,
FGFR1,NTF4,0.702,PPI,,
PROKR2,PROK2,0.999,PPI,,
PROKR2,FGFR1,0.817,PPI,,
CSNK2A2,RYBP,0.921,PPI,,
CSNK2A2,YAF2,0.915,PPI,,
CSNK2A2,PCGF3,0.843,PPI,,
CSNK2A2,BMI1,0.789,PPI,,
CSNK2A2,GOPC,0.716,PPI,,
RYBP,BCORL1,0.92,PPI,,
RYBP,DCAF7,0.877,PPI,,
YAF2,RYBP,0.992,PPI,,
YAF2,BMI1,0.981,PPI,,
YAF2,PCGF3,0.979,PPI,,
YAF2,WDR5,0.915,PPI,,
YAF2,BCORL1,0.908,PPI,,
YAF2,DCAF7,0.763,PPI,,
BMI1,RYBP,0.996,PPI,,
BMI1,RBBP7,0.964,PPI,,
BMI1,AEBP2,0.928,PPI,,
BMI1,PROM1,0.776,PPI,,
BMI1,MAPKAPK3,0.709,PPI,,
PCGF3,RYBP,0.987,PPI,,
PCGF3,BMI1,0.979,PPI,,
PCGF3,AEBP2,0.941,PPI,,
PCGF3,RBBP4,0.928,PPI,,
PCGF3,RBBP7,0.926,PPI,,
PCGF3,BCORL1,0.838,PPI,,
PCGF3,DCAF7,0.787,PPI,,
CSNK2A1,CSNK2A2,0.993,PPI,,
CSNK2A1,RYBP,0.899,PPI,,
CSNK2A1,YAF2,0.893,PPI,,
CSNK2A1,BMI1,0.876,PPI,,
CSNK2A1,RBBP4,0.86,PPI,,
CSNK2A1,RBBP7,0.826,PPI,,
CSNK2A1,PCGF3,0.783,PPI,,
CSNK2A1,TOP2A,0.711,PPI,,
CSTF3,WDR33,0.998,PPI,,
CSTF3,RBBP6,0.874,PPI,,
CSTF1,CSTF3,0.999,PPI,,
PLK1,FZR1,0.999,PPI,,
PLK1,CDK1,0.993,PPI,,
PLK1,NEDD1,0.977,PPI,,
PLK1,RACGAP1,0.961,PPI,,
PLK1,BTRC,0.952,PPI,,
PLK1,AURKB,0.939,PPI,,
PLK1,TOP2A,0.931,PPI,,
PLK1,ODF2,0.929,PPI,,
PLK1,CHEK2,0.9,PPI,,
PLK1,PPP2R1A,0.89,PPI,,
PLK1,CEP63,0.874,PPI,,
PLK1,RRM2,0.873,PPI,,
PLK1,BUB3,0.852,PPI,,
PLK1,MAD1L1,0.844,PPI,,
PLK1,ACTR1A,0.831,PPI,,
PLK1,SMC4,0.821,PPI,,
PLK1,PRKACA,0.819,PPI,,
PLK1,PAFAH1B1,0.817,PPI,,
PLK1,PPP1R12A,0.816,PPI,,
PLK1,PPP2R2A,0.815,PPI,,
PLK1,DYNC1I2,0.803,PPI,,
PLK1,EVI5,0.778,PPI,,
PLK1,CDC45,0.777,PPI,,
PLK1,PPP2R5D,0.711,PPI,,
NEDD9,BCAR1,0.822,PPI,,
NEDD9,PTK2B,0.756,PPI,,
NEDD9,LYN,0.756,PPI,,
TOP2A,DEPDC1,0.733,PPI,,
FZR1,CDK1,0.983,PPI,,
RRM2,CDK1,0.973,PPI,,
RRM2,TOP2A,0.956,PPI,,
RRM2,GUK1,0.932,PPI,,
RRM2,HDDC3,0.919,PPI,,
RRM2,TTK,0.82,PPI,,
RRM2,GLRX,0.8,PPI,,
RRM2,RACGAP1,0.789,PPI,,
RRM2,DUT,0.761,PPI,,
RACGAP1,TOP2A,0.882,PPI,,
RACGAP1,DEPDC1,0.757,PPI,,
AURKC,AURKB,0.926,PPI,,
AURKC,CDK1,0.858,PPI,,
TTK,MAD1L1,0.987,PPI,,
TTK,BMI1,0.964,PPI,,
TTK,TOP2A,0.958,PPI,,
TTK,DEPDC1,0.931,PPI,,
TTK,CDK1,0.905,PPI,,
TTK,RACGAP1,0.845,PPI,,
TTK,CDC45,0.787,PPI,,
TTK,MASTL,0.773,PPI,,
LATS2,LATS1,0.989,PPI,,
CDK4,CDKN2B,0.999,PPI,,
CDK4,CDK6,0.999,PPI,,
CDK4,CCND3,0.999,PPI,,
CDK4,CCND2,0.999,PPI,,
CDK4,CDK2,0.998,PPI,,
CDK4,E2F1,0.958,PPI,,
CDK4,SMAD3,0.892,PPI,,
CDK4,E2F4,0.847,PPI,,
CDK4,TCHP,0.841,PPI,,
CDK4,E2F3,0.811,PPI,,
CDK4,PLK1,0.789,PPI,,
CDK4,CDK3,0.78,PPI,,
CDK4,TOP2A,0.773,PPI,,
CDK4,E2F5,0.756,PPI,,
CDK4,CDC45,0.745,PPI,,
CDK4,ABL1,0.729,PPI,,
CDK4,CALML3,0.723,PPI,,
CDK4,FZR1,0.721,PPI,,
CDK4,ACTB,0.712,PPI,,
CDK4,CDK5,0.71,PPI,,
AURKA,PLK1,0.997,PPI,,
AURKA,NEDD9,0.99,PPI,,
AURKA,TOP2A,0.963,PPI,,
AURKA,GADD45A,0.961,PPI,,
AURKA,CDK1,0.951,PPI,,
AURKA,AURKB,0.922,PPI,,
AURKA,FZR1,0.908,PPI,,
AURKA,RRM2,0.892,PPI,,
AURKA,CDK2,0.886,PPI,,
AURKA,RACGAP1,0.883,PPI,,
AURKA,AURKC,0.8,PPI,,
AURKA,DEPDC1,0.782,PPI,,
AURKA,TTK,0.779,PPI,,
AURKA,LATS2,0.773,PPI,,
AURKA,CDK4,0.704,PPI,,
AURKA,CDC45,0.701,PPI,,
CYP27B1,RXRA,0.981,PPI,,
CYP27B1,CYP2R1,0.964,PPI,,
CYP27B1,RXRG,0.826,PPI,,
CA5B,CA5A,0.734,PPI,,
CA7,CA1,0.702,PPI,,
CA2,SLC4A4,0.893,PPI,,
CA2,CA1,0.833,PPI,,
CA2,PLEKHM1,0.777,PPI,,
CA2,SLC16A1,0.764,PPI,,
CA3,CA4,0.845,PPI,,
CA3,SLC2A5,0.764,PPI,,
CA3,CA1,0.701,PPI,,
CA4,SLC4A4,0.822,PPI,,
EFS,FYN,0.83,PPI,,
EGFR,PTK2,0.999,PPI,,
EGFR,PIK3R1,0.998,PPI,,
EGFR,MET,0.996,PPI,,
EGFR,ERBB4,0.996,PPI,,
EGFR,IGF1R,0.989,PPI,,
EGFR,PTK6,0.989,PPI,,
EGFR,JAK2,0.986,PPI,,
EGFR,IGFBP3,0.981,PPI,,
EGFR,SH3KBP1,0.98,PPI,,
EGFR,SH3GL2,0.972,PPI,,
EGFR,JAK1,0.97,PPI,,
EGFR,NCK1,0.958,PPI,,
EGFR,JAK3,0.956,PPI,,
EGFR,EPS8,0.952,PPI,,
EGFR,VAV2,0.944,PPI,,
EGFR,IRS1,0.939,PPI,,
EGFR,PIK3C2B,0.928,PPI,,
EGFR,EPHA2,0.903,PPI,,
EGFR,NGF,0.892,PPI,,
EGFR,NTRK2,0.882,PPI,,
EGFR,BDNF,0.877,PPI,,
EGFR,FYN,0.873,PPI,,
EGFR,TNK2,0.868,PPI,,
EGFR,AR,0.864,PPI,,
EGFR,ABL1,0.861,PPI,,
EGFR,LYN,0.859,PPI,,
EGFR,S100A4,0.858,PPI,,
EGFR,SDCBP,0.856,PPI,,
EGFR,CDK1,0.849,PPI,,
EGFR,ESRRB,0.848,PPI,,
EGFR,BCL2L1,0.847,PPI,,
EGFR,JUP,0.847,PPI,,
EGFR,PPARG,0.843,PPI,,
EGFR,GPER1,0.843,PPI,,
EGFR,ACTB,0.839,PPI,,
EGFR,VEGFC,0.837,PPI,,
EGFR,PTGS2,0.836,PPI,,
EGFR,PTK2B,0.835,PPI,,
EGFR,PGR,0.83,PPI,,
EGFR,MAPK8,0.83,PPI,,
EGFR,CTTN,0.829,PPI,,
EGFR,RET,0.826,PPI,,
EGFR,BCAR1,0.825,PPI,,
EGFR,TYK2,0.821,PPI,,
EGFR,BAIAP2,0.819,PPI,,
EGFR,CALML3,0.811,PPI,,
EGFR,ALB,0.808,PPI,,
EGFR,PROM1,0.801,PPI,,
EGFR,SH2B1,0.798,PPI,,
EGFR,MST1R,0.795,PPI,,
EGFR,HCK,0.795,PPI,,
EGFR,IDH1,0.795,PPI,,
EGFR,CFL1,0.794,PPI,,
EGFR,AXL,0.792,PPI,,
EGFR,CXCL8,0.792,PPI,,
EGFR,AKT1,0.792,PPI,,
EGFR,RGS4,0.778,PPI,,
EGFR,STAP2,0.76,PPI,,
EGFR,ESR2,0.755,PPI,,
EGFR,COX8A,0.755,PPI,,
EGFR,NTF3,0.752,PPI,,
EGFR,INSR,0.747,PPI,,
EGFR,PXDNL,0.743,PPI,,
EGFR,TLR4,0.739,PPI,,
EGFR,APBB2,0.738,PPI,,
EGFR,PTPRG,0.735,PPI,,
EGFR,E2F1,0.734,PPI,,
EGFR,NTF4,0.731,PPI,,
EGFR,PRKCE,0.726,PPI,,
EGFR,IDH2,0.72,PPI,,
EGFR,ALCAM,0.708,PPI,,
EGFR,PRKACA,0.707,PPI,,
EGFR,PRKCZ,0.707,PPI,,
EGFR,THPO,0.705,PPI,,
EGFR,PDCD1,0.705,PPI,,
EGFR,SLC2A1,0.704,PPI,,
EGFR,CD47,0.702,PPI,,
EGFR,ITSN2,0.7,PPI,,
EGFR,TIMP4,0.7,PPI,,
EGFR,SNX9,0.7,PPI,,
CYP8B1,NR5A2,0.89,PPI,,
CYP8B1,FAXDC2,0.704,PPI,,
SLCO2B1,ABCC2,0.719,PPI,,
SLCO2B1,SLC22A1,0.707,PPI,,
SLC22A1,ABCC2,0.71,PPI,,
SLC10A1,EGFR,0.853,PPI,,
SLC10A1,CYP8B1,0.825,PPI,,
SLC10A1,ABCC2,0.792,PPI,,
SLC10A1,SLCO1C1,0.741,PPI,,
SLC10A1,SLCO2B1,0.73,PPI,,
LBX1,SIX1,0.723,PPI,,
SIX4,LBX1,0.752,PPI,,
ALKBH1,ALKBH6,0.954,PPI,,
DPM2,POMK,0.741,PPI,,
CDIPT,PIK3C2B,0.914,PPI,,
CDIPT,PIK3C2A,0.907,PPI,,
CDIPT,PIK3R1,0.904,PPI,,
CDIPT,DPM2,0.835,PPI,,
PIGH,DPM2,0.999,PPI,,
PIGH,CDIPT,0.803,PPI,,
POLE3,POLE4,0.999,PPI,,
POLE3,CDC45,0.82,PPI,,
POLE3,TAF9,0.761,PPI,,
POLE3,TAF6,0.738,PPI,,
COCH,SLC22A17,0.831,PPI,,
COCH,SLC44A2,0.819,PPI,,
DDB2,GTF2H3,0.707,PPI,,
NEDD8,COPS5,0.999,PPI,,
NEDD8,CUL5,0.999,PPI,,
NEDD8,RNF7,0.996,PPI,,
NEDD8,BTRC,0.984,PPI,,
NEDD8,UBL5,0.943,PPI,,
NEDD8,CDK2,0.877,PPI,,
NEDD8,PSMD2,0.782,PPI,,
NEDD8,FBXW11,0.761,PPI,,
NEDD8,DDB2,0.722,PPI,,
NEDD8,PSMD1,0.704,PPI,,
SKP1,CDK2,0.999,PPI,,
SKP1,NEDD8,0.994,PPI,,
SKP1,RNF7,0.992,PPI,,
SKP1,RYBP,0.981,PPI,,
SKP1,YAF2,0.927,PPI,,
SKP1,CDK6,0.755,PPI,,
SKP1,PLK1,0.753,PPI,,
SKP1,CDK4,0.723,PPI,,
FBXW11,PLK1,0.701,PPI,,
ERCC8,ZSWIM7,0.9,PPI,,
ERCC8,GTF2H3,0.747,PPI,,
CDK2,CCND3,0.999,PPI,,
CDK2,E2F1,0.997,PPI,,
CDK2,CDK1,0.994,PPI,,
CDK2,CDC45,0.974,PPI,,
CDK2,FZR1,0.97,PPI,,
CDK2,E2F4,0.953,PPI,,
CDK2,CDK3,0.938,PPI,,
CDK2,CDK5,0.928,PPI,,
CDK2,E2F5,0.905,PPI,,
CDK2,SMAD3,0.836,PPI,,
CDK2,PGR,0.822,PPI,,
CDK2,ACTB,0.816,PPI,,
CDK2,TOP2A,0.801,PPI,,
CDK2,CDKN2B,0.799,PPI,,
CDK2,PLK1,0.742,PPI,,
CDK2,COPS5,0.733,PPI,,
CDK2,RRM2,0.728,PPI,,
COPS5,TOP2A,0.712,PPI,,
RNF7,CUL5,0.999,PPI,,
RNF7,ANAPC11,0.925,PPI,,
RNF7,WSB2,0.751,PPI,,
RNF7,BTRC,0.742,PPI,,
SMAD3,TGFBR1,0.999,PPI,,
SMAD3,TGFBR2,0.998,PPI,,
SMAD3,AKT1,0.996,PPI,,
SMAD3,MAPK8,0.977,PPI,,
SMAD3,BMPR2,0.958,PPI,,
SMAD3,BMPR1A,0.957,PPI,,
SMAD3,BMPR1B,0.954,PPI,,
SMAD3,NOTCH4,0.947,PPI,,
SMAD3,MAPK9,0.927,PPI,,
SMAD3,NEDD9,0.925,PPI,,
SMAD3,WWP2,0.812,PPI,,
SMAD3,MAP3K7,0.803,PPI,,
SMAD3,S100A4,0.799,PPI,,
SMAD3,TRIB3,0.775,PPI,,
SMAD3,CDK8,0.713,PPI,,
ANAPC11,FZR1,0.949,PPI,,
ANAPC11,BMI1,0.901,PPI,,
ANAPC11,BUB3,0.818,PPI,,
POLE2,POLE4,0.999,PPI,,
POLE2,POLE3,0.999,PPI,,
POLE2,CDC45,0.999,PPI,,
CDC45,TOP2A,0.917,PPI,,
CDC45,POLE4,0.796,PPI,,
WSB1,RNF7,0.765,PPI,,
TCHP,BCL2L1,0.707,PPI,,
RBX1,DDB2,0.999,PPI,,
RBX1,CUL5,0.999,PPI,,
RBX1,BTRC,0.999,PPI,,
RBX1,NEDD8,0.999,PPI,,
RBX1,SKP1,0.999,PPI,,
RBX1,FBXW11,0.995,PPI,,
RBX1,ERCC8,0.994,PPI,,
RBX1,CDK2,0.993,PPI,,
RBX1,COPS5,0.983,PPI,,
RBX1,RNF7,0.971,PPI,,
RBX1,SMAD3,0.941,PPI,,
RBX1,DCAF6,0.92,PPI,,
RBX1,DCAF7,0.918,PPI,,
RBX1,ANAPC11,0.915,PPI,,
RBX1,DCAF5,0.915,PPI,,
RBX1,NFKBIB,0.915,PPI,,
RBX1,POLE2,0.907,PPI,,
RBX1,CDC45,0.848,PPI,,
RBX1,WSB1,0.808,PPI,,
RBX1,TCHP,0.716,PPI,,
IL2RG,JAK1,0.999,PPI,,
IL2RG,JAK3,0.999,PPI,,
IL2RG,IL4R,0.999,PPI,,
IL2RG,JAK2,0.958,PPI,,
IL2RG,CD8A,0.859,PPI,,
IL2RG,TYK2,0.814,PPI,,
IL2RG,THPO,0.772,PPI,,
JAK3,JAK1,0.999,PPI,,
JAK2,JAK1,0.999,PPI,,
JAK2,TYK2,0.997,PPI,,
JAK2,PIK3R1,0.987,PPI,,
JAK2,IGF1R,0.981,PPI,,
JAK2,IL4R,0.977,PPI,,
JAK2,JAK3,0.975,PPI,,
JAK2,ALK,0.936,PPI,,
JAK2,LYN,0.931,PPI,,
JAK2,FGFR2,0.921,PPI,,
JAK2,THPO,0.919,PPI,,
JAK2,CXCR4,0.874,PPI,,
JAK2,AKT1,0.732,PPI,,
JAK2,AGTR1,0.719,PPI,,
JAK2,CXCR6,0.708,PPI,,
IL7R,IL2RG,0.999,PPI,,
IL7R,JAK1,0.994,PPI,,
IL7R,JAK3,0.988,PPI,,
IL7R,CD8A,0.946,PPI,,
IL7R,JAK2,0.9,PPI,,
IL7R,TYK2,0.84,PPI,,
IL7R,IL4R,0.832,PPI,,
IL7R,CCRL2,0.83,PPI,,
IL7R,CCR6,0.826,PPI,,
IL7R,PTGDR2,0.772,PPI,,
IL7R,THPO,0.746,PPI,,
IL7R,CXCR6,0.742,PPI,,
IL7R,CXCR3,0.733,PPI,,
IL7R,FYN,0.724,PPI,,
IL7R,IL18R1,0.712,PPI,,
IL7R,PIK3R1,0.711,PPI,,
IL4R,JAK1,0.999,PPI,,
IL4R,JAK3,0.988,PPI,,
IL4R,TYK2,0.902,PPI,,
IL4R,CD8A,0.718,PPI,,
TYK2,JAK1,0.998,PPI,,
TYK2,JAK3,0.906,PPI,,
TYK2,PTAFR,0.808,PPI,,
CXCR6,CXCL2,0.776,PPI,,
CXCR6,JAK3,0.708,PPI,,
IL2RB,IL2RG,0.999,PPI,,
IL2RB,JAK1,0.998,PPI,,
IL2RB,JAK3,0.98,PPI,,
IL2RB,JAK2,0.937,PPI,,
IL2RB,CD8A,0.922,PPI,,
IL2RB,IL7R,0.891,PPI,,
IL2RB,IL4R,0.82,PPI,,
IL2RB,TYK2,0.754,PPI,,
IL2RB,CCR7,0.728,PPI,,
IL2RB,CXCR3,0.716,PPI,,
IL2RB,CXCR6,0.715,PPI,,
IL2RB,PDCD1,0.715,PPI,,
MYL12B,MYH14,0.933,PPI,,
MYL12B,MYH3,0.76,PPI,,
MYL6,MYH14,0.968,PPI,,
MYL6,MYO1C,0.767,PPI,,
MYL6,MYH3,0.758,PPI,,
S100A4,S100A6,0.755,PPI,,
MYL9,MYH11,0.986,PPI,,
MYL9,PPP1R12A,0.982,PPI,,
MYL9,MYH14,0.946,PPI,,
MYL9,MYH3,0.865,PPI,,
MYL9,MYH2,0.863,PPI,,
MYL9,PPP1R12B,0.735,PPI,,
MYL12A,MYH14,0.959,PPI,,
MYL6B,MYH14,0.928,PPI,,
MYL6B,MYH3,0.868,PPI,,
MYL6B,MYO1C,0.77,PPI,,
MYL2,MYH11,0.96,PPI,,
MYL2,TNNI3,0.95,PPI,,
MYL2,MYH2,0.926,PPI,,
MYL2,MYH14,0.918,PPI,,
MYL2,TNNC2,0.874,PPI,,
MYL2,PPP1R12A,0.864,PPI,,
MYL2,MYH3,0.826,PPI,,
MYL2,NPPA,0.727,PPI,,
ACTA2,MYH11,0.997,PPI,,
ACTA2,MYH14,0.907,PPI,,
ACTA2,PDGFRB,0.781,PPI,,
ACTA2,NOTCH4,0.715,PPI,,
ACTG2,MYH14,0.907,PPI,,
MYH11,ACTG2,0.993,PPI,,
MYH11,MYL6,0.981,PPI,,
MYH11,MYL12B,0.968,PPI,,
MYH11,ACTB,0.961,PPI,,
MYH11,MYL6B,0.956,PPI,,
MYH11,MYL12A,0.956,PPI,,
MYH11,ACTG1,0.942,PPI,,
MYH11,MYH14,0.915,PPI,,
MYH11,MYL3,0.861,PPI,,
MYH11,MYH2,0.769,PPI,,
MYH11,MYH3,0.764,PPI,,
MYH14,ACTB,0.914,PPI,,
MYH14,MYL3,0.835,PPI,,
MYH2,MYL3,0.939,PPI,,
MYH2,MYH14,0.914,PPI,,
MYH2,MYL6B,0.877,PPI,,
MYH2,MYL6,0.845,PPI,,
MYH2,MYH3,0.781,PPI,,
MYH2,MYL12B,0.778,PPI,,
MYH2,MYL12A,0.748,PPI,,
MYO7A,VEZT,0.935,PPI,,
MYO7A,MYO1C,0.822,PPI,,
MYO7A,EPS8,0.729,PPI,,
MYO7A,LHFPL5,0.726,PPI,,
ACTR3,ABI1,0.839,PPI,,
ACTR3,BAIAP2,0.751,PPI,,
ACTR3,CYFIP1,0.73,PPI,,
ACTR3,EPS8,0.727,PPI,,
ACTR2,NCK1,0.848,PPI,,
ACTR2,CYFIP1,0.807,PPI,,
ACTR2,MYO1A,0.716,PPI,,
MYLK,MYH11,0.947,PPI,,
MYLK,PRKACB,0.907,PPI,,
MYLK,PPP1R12B,0.742,PPI,,
MYLK,PPP1R12A,0.739,PPI,,
MYH3,MYL3,0.888,PPI,,
MYH3,MYH14,0.76,PPI,,
MYH3,MYL12A,0.752,PPI,,
MYH3,SIX1,0.746,PPI,,
PPP1R12A,MYL12B,0.976,PPI,,
PPP1R12A,MYL12A,0.939,PPI,,
PPP1R12A,MYL6,0.932,PPI,,
PPP1R12A,MYL6B,0.919,PPI,,
PPP1R12B,PPP1R12A,0.874,PPI,,
PPP1R12B,MYH11,0.781,PPI,,
MYH9,MYL12B,0.998,PPI,,
MYH9,MYL6,0.998,PPI,,
MYH9,S100A4,0.997,PPI,,
MYH9,ACTB,0.991,PPI,,
MYH9,MYL9,0.99,PPI,,
MYH9,MYL12A,0.985,PPI,,
MYH9,ACTG1,0.978,PPI,,
MYH9,MYL6B,0.974,PPI,,
MYH9,MYL2,0.964,PPI,,
MYH9,ACTA2,0.953,PPI,,
MYH9,ACTG2,0.944,PPI,,
MYH9,MYH11,0.937,PPI,,
MYH9,MYH14,0.932,PPI,,
MYH9,MYH2,0.915,PPI,,
MYH9,MYL3,0.893,PPI,,
MYH9,MYO1C,0.873,PPI,,
MYH9,MYO7A,0.849,PPI,,
